"","month","pdiff","segmentId"
"111",2016-09-01,-0.0157918544539328,"15977550"
"112",2016-10-01,-0.0704924571967073,"15977550"
"113",2016-11-01,-0.199397951218514,"15977550"
"114",2016-12-01,-0.0619685595913915,"15977550"
"115",2017-01-01,-0.027604499954213,"15977550"
"116",2017-02-01,-0.033510822704353,"15977550"
"117",2017-03-01,0.133579679589382,"15977550"
"118",2017-04-01,0.0836818263300467,"15977550"
"119",2017-05-01,0.056088613033109,"15977550"
"120",2017-06-01,-0.0387459724147044,"15977550"
"121",2017-07-01,0.00774086095493243,"15977550"
"122",2017-08-01,0.321244399206333,"15977550"
"123",2017-09-01,-0.0110600845234229,"15977550"
"124",2017-10-01,0.0298095595065642,"15977550"
"125",2017-11-01,-0.0280025749985014,"15977550"
"126",2017-12-01,-0.00974170890955232,"15977550"
"127",2018-01-01,0.101702908276126,"15977550"
"128",2018-02-01,-0.0405178692397465,"15977550"
"129",2018-03-01,-0.0247039796018714,"15977550"
"130",2018-04-01,0.00748627807777121,"15977550"
"131",2018-05-01,-0.00815965817290767,"15977550"
"132",2018-06-01,-0.0418498052885025,"15977550"
"133",2018-07-01,-0.0358705258126626,"15977550"
"134",2018-08-01,0.0408190100174709,"15977550"
"135",2018-09-01,-0.0375104661251343,"15977550"
"136",2018-10-01,-0.0136441007266092,"15977550"
"137",2018-11-01,-0.0486157485892806,"15977550"
"138",2018-12-01,-0.0948560385410351,"15977550"
"139",2019-01-01,0.0133562318454597,"15977550"
"140",2019-02-01,-0.0303589941095055,"15977550"
"141",2019-03-01,-0.014026917941896,"15977550"
"142",2019-04-01,0.0545196852979664,"15977550"
"143",2019-05-01,-0.00556633578891761,"15977550"
"144",2019-06-01,-0.0201183391258012,"15977550"
"145",2019-07-01,0.0758517050128013,"15977550"
"146",2019-08-01,-0.00930860849512335,"15977550"
"147",2019-09-01,0.0194007567289158,"15977550"
"148",2019-10-01,-0.0763495605905962,"15977550"
"149",2019-11-01,-0.00441547142951534,"15977550"
"150",2019-12-01,-0.0320015903554229,"15977550"
"151",2020-01-01,-0.0283341855154191,"15977550"
"152",2020-02-01,0.0587342578869493,"15977550"
"153",2020-03-01,-0.0229046314583103,"15977550"
"154",2020-04-01,-0.0629280069531877,"15977550"
"155",2020-05-01,-0.00280750008758104,"15977550"
"156",2020-06-01,-0.0395874646344825,"15977550"
"157",2020-07-01,0.0404306785060921,"15977550"
"158",2020-08-01,0.048621851082966,"15977550"
"159",2020-09-01,-0.0260608019626991,"15977550"
"160",2020-10-01,0.0145270678962499,"15977550"
"161",2020-11-01,0.0163206433591014,"15977550"
"162",2020-12-01,-0.0421590523645805,"15977550"
"163",2021-01-01,0.00660614870244249,"15977550"
"164",2021-02-01,-0.0057690037264224,"15977550"
"165",2021-03-01,-0.00747410285369505,"15977550"
"166",2021-04-01,-0.000380779463136683,"15977550"
"167",2021-05-01,-0.0177742467076853,"15977550"
"168",2021-06-01,0.0612818221608819,"15977550"
"169",2021-07-01,0.0992220355768486,"15977550"
"170",2021-08-01,-0.021976234606271,"15977550"
"171",2021-09-01,-0.0125226470398737,"15977550"
"172",2021-10-01,0.0177048431010573,"15977550"
"173",2021-11-01,-0.029950687449822,"15977550"
"174",2021-12-01,-0.0707171542578539,"15977550"
"175",2022-01-01,-0.0431054011112364,"15977550"
"176",2022-02-01,0.00670876820968432,"15977550"
"177",2022-03-01,-0.00783460293958614,"15977550"
"178",2022-04-01,0.00436792933965769,"15977550"
"179",2022-05-01,-0.0222082687143122,"15977550"
"180",2022-06-01,0.00707566053396283,"15977550"
"181",2022-07-01,0.0255759547282683,"15977550"
"182",2022-08-01,-0.00916513930775294,"15977550"
"183",2022-09-01,-0.017433991157949,"15977550"
"184",2022-10-01,-0.0454839325635711,"15977550"
"185",2022-11-01,0.0510301333874245,"15977550"
"186",2017-07-01,0.035260352603526,"15983762"
"187",2017-09-01,0.014760147601476,"15983762"
"188",2017-10-01,0.0762607626076261,"15983762"
"189",2020-02-01,-0.0211152111521115,"15983762"
"190",2020-03-01,-0.0518655186551866,"15983762"
"191",2020-05-01,-0.026240262402624,"15983762"
"192",2020-12-01,-0.000615006150061524,"15983762"
"193",2021-01-01,-0.00830258302583028,"15983762"
"194",2021-03-01,0.0198851988519885,"15983762"
"195",2021-04-01,0.0711357113571136,"15983762"
"196",2021-05-01,-0.00574005740057403,"15983762"
"197",2021-08-01,0.045510455104551,"15983762"
"198",2022-04-01,0.0403854038540385,"15983762"
"199",2022-07-01,0.066010660106601,"15983762"
"200",2022-11-01,-0.0608343583435835,"15983762"
"201",2009-06-01,-0.369688451264208,"18880635"
"202",2009-10-01,-0.112646507630818,"18880635"
"203",2010-06-01,-0.159584601685611,"18880635"
"204",2011-01-01,-0.130527686318358,"18880635"
"205",2011-06-01,-0.260166231803025,"18880635"
"206",2011-10-01,-0.307104325857818,"18880635"
"207",2012-02-01,-0.188641517052864,"18880635"
"208",2012-03-01,-0.307104325857818,"18880635"
"209",2012-06-01,-0.0232406141931171,"18880635"
"210",2012-07-01,0.0438138058851587,"18880635"
"211",2012-08-01,-0.0835895922635652,"18880635"
"212",2012-09-01,-0.114881654966761,"18880635"
"213",2012-10-01,-0.196464532728663,"18880635"
"214",2012-11-01,0.31091391253029,"18880635"
"215",2013-01-01,-0.237814758443599,"18880635"
"216",2013-02-01,0.032638069205446,"18880635"
"217",2013-03-01,-0.0746490029197951,"18880635"
"218",2013-05-01,-0.141703422998071,"18880635"
"219",2013-06-01,-0.047082185776504,"18880635"
"220",2013-07-01,0.223743166428532,"18880635"
"221",2013-08-01,0.0728707212524115,"18880635"
"222",2013-09-01,0.115338520635319,"18880635"
"223",2013-10-01,-0.195905745894677,"18880635"
"224",2013-12-01,0.151845927122381,"18880635"
"225",2014-01-01,-0.0357574392743952,"18880635"
"226",2014-02-01,-0.237814758443599,"18880635"
"227",2014-03-01,-0.14952643867387,"18880635"
"228",2014-04-01,-0.0970004762792203,"18880635"
"229",2014-05-01,-0.167035092805419,"18880635"
"230",2014-06-01,-0.0712962819158813,"18880635"
"231",2014-07-01,-0.133507882766282,"18880635"
"232",2014-08-01,-0.0393336750119032,"18880635"
"233",2014-09-01,-0.0517387427263842,"18880635"
"234",2014-10-01,-0.104947666807016,"18880635"
"235",2014-11-01,-0.0357574392743952,"18880635"
