"","week","pdiff","segmentId"
"124",2019-03-31,0.27786824751956,"13054410"
"125",2019-04-07,-0.0534592681546731,"13054410"
"126",2019-04-14,-0.00586441486382479,"13054410"
"127",2019-04-21,-0.0362971368577893,"13054410"
"128",2019-04-28,-0.0759558708355564,"13054410"
"129",2019-05-05,-0.0368801391948385,"13054410"
"130",2019-05-12,0.137838373689572,"13054410"
"131",2019-05-19,-0.0843948296643425,"13054410"
"132",2019-05-26,-0.0309286570041286,"13054410"
"133",2019-06-02,0.00882724402981327,"13054410"
"134",2019-06-09,-0.0309626654737898,"13054410"
"135",2019-06-16,0.120238990639902,"13054410"
"136",2019-06-23,0.117790380824296,"13054410"
"137",2019-06-30,0.0294363766445,"13054410"
"138",2019-07-07,0.114882656668263,"13054410"
"139",2019-07-14,-0.0844494861334409,"13054410"
"140",2019-07-21,-0.0293557652822981,"13054410"
"141",2019-07-28,-0.104727036168931,"13054410"
"142",2019-08-04,-0.0317788687456586,"13054410"
"143",2019-08-11,-0.0366250756723795,"13054410"
"144",2019-08-18,-0.0389206473745104,"13054410"
"145",2019-08-25,0.133356543223507,"13054410"
"146",2019-09-01,-0.0349853815994288,"13054410"
"147",2019-09-08,0.0456329103206461,"13054410"
"148",2019-09-15,0.132482039717934,"13054410"
"149",2019-09-22,-0.0404510285092644,"13054410"
"150",2019-09-29,-0.0220864548922168,"13054410"
"151",2019-10-06,-0.0873827166417193,"13054410"
"152",2019-10-13,0.157350733157685,"13054410"
"153",2019-10-20,-0.0511636964525421,"13054410"
"154",2019-10-27,-0.00831302467943113,"13054410"
"155",2019-11-03,-0.0722064370554091,"13054410"
"156",2019-11-10,0.182474490119896,"13054410"
"157",2019-11-17,-0.171553679053187,"13054410"
"158",2019-11-24,-0.136252887544863,"13054410"
"159",2019-12-01,-0.120881059258,"13054410"
"160",2019-12-08,-0.0523114823036076,"13054410"
"161",2019-12-15,0.00882724402981327,"13054410"
"162",2019-12-22,-0.0343295039702485,"13054410"
"163",2019-12-29,0.105547331746264,"13054410"
"164",2020-01-05,0.0215294074482712,"13054410"
"165",2020-01-12,-0.0336736263410683,"13054410"
"166",2020-01-19,-0.157270121795484,"13054410"
"167",2020-01-26,-0.0500506919909029,"13054410"
"168",2020-02-02,-0.0707525749773929,"13054410"
"169",2020-02-09,-0.0366250756723795,"13054410"
"170",2020-02-16,-0.0673857364809342,"13054410"
"171",2020-02-23,-0.0496333153177882,"13054410"
"172",2020-03-01,0.0459061926661379,"13054410"
"173",2020-03-08,-0.0487150866369358,"13054410"
"174",2020-03-15,-0.115949831157127,"13054410"
"175",2020-03-22,-0.0183698149935286,"13054410"
"176",2020-03-29,0.0446617069082061,"13054410"
"177",2020-04-05,-0.047619655929954,"13054410"
"178",2020-04-12,-0.00104371428934979,"13054410"
"179",2020-04-19,0.0251753154457733,"13054410"
"180",2020-04-26,0.117518313067006,"13054410"
"181",2020-05-03,-0.0673857364809342,"13054410"
"182",2020-05-10,0.108870445067444,"13054410"
"183",2020-05-17,-0.0216363427937598,"13054410"
"184",2020-05-24,0.0590237452497433,"13054410"
"185",2020-05-31,-0.0157463044768075,"13054410"
"186",2020-06-07,-0.0205560737574628,"13054410"
"187",2020-06-14,-0.112378941842701,"13054410"
"188",2020-06-21,0.140829573180228,"13054410"
"189",2020-06-28,-0.0193317688496597,"13054410"
"190",2020-07-05,0.0525621360141154,"13054410"
"191",2020-07-12,0.00903129484778046,"13054410"
"192",2020-07-19,-0.0529127034636895,"13054410"
"193",2020-07-26,0.101364289977936,"13054410"
"194",2020-08-02,0.0235189029234513,"13054410"
"195",2020-08-09,0.0933722996075545,"13054410"
"196",2020-08-16,-0.067691812707885,"13054410"
"197",2020-08-23,0.349796160852997,"13054410"
"198",2020-08-30,0.0844280720866591,"13054410"
"199",2020-09-06,-0.0560609160837548,"13054410"
"200",2020-09-13,0.0554528559353174,"13054410"
"201",2020-09-20,0.0319870118690899,"13054410"
"202",2020-09-27,-0.0174953114879549,"13054410"
"203",2020-10-04,0.0804490811362988,"13054410"
"204",2020-10-11,0.206280418882736,"13054410"
"205",2020-10-18,-0.0872126742934133,"13054410"
"206",2020-10-25,0.0360680282284338,"13054410"
"207",2020-11-01,0.146765596975637,"13054410"
"208",2020-11-08,0.022731849768435,"13054410"
"209",2020-11-15,0.0236549368020961,"13054410"
"210",2020-11-22,-0.0982994354029642,"13054410"
"211",2020-11-29,-0.0707525749773929,"13054410"
"212",2020-12-06,-0.091259682183096,"13054410"
"213",2020-12-13,-0.0103535328591031,"13054410"
"214",2020-12-20,-0.119613470843356,"13054410"
"215",2020-12-27,0.154519528058391,"13054410"
"216",2021-01-03,0.0210192804033532,"13054410"
"217",2021-01-10,-0.107481722211488,"13054410"
"218",2021-01-17,0.070756667282857,"13054410"
"219",2021-01-24,-0.0645545313816393,"13054410"
"220",2021-01-31,0.0044401514435186,"13054410"
"221",2021-02-07,0.0336631435881062,"13054410"
"222",2021-02-14,-0.0793664345072937,"13054410"
"223",2021-02-21,-0.0226986073461184,"13054410"
"224",2021-02-28,-0.0894232248213912,"13054410"
"225",2021-03-07,-0.0771801757433595,"13054410"
"226",2021-03-14,-0.0534592681546731,"13054410"
"227",2021-03-21,-0.013074210431999,"13054410"
