date,speed
"May 9, 2015",8:49/km
"Mar 5, 2016",8:49/km
"Oct 22, 2016",8:49/km
"Jun 9, 2019",8:49/km
"Sep 26, 2020",8:49/km
"Nov 7, 2020",8:49/km
"May 9, 2018",8:49/km
"Jul 14, 2019",8:49/km
"Nov 7, 2020",8:49/km
"Dec 15, 2020",8:49/km
"Oct 13, 2021",8:49/km
"Jul 23, 2022",8:49/km
"Dec 15, 2015",8:50/km
"Jul 29, 2017",8:50/km
"Feb 17, 2018",8:50/km
"Feb 23, 2018",8:50/km
"Oct 27, 2019",8:50/km
"Nov 21, 2021",8:50/km
"Jun 5, 2022",8:50/km
"Jun 4, 2020",8:51/km
"Jul 26, 2022",8:51/km
"Jan 14, 2018",8:52/km
"Nov 14, 2020",8:52/km
"Nov 28, 2020",8:52/km
"May 26, 2021",8:52/km
"Sep 18, 2021",8:52/km
"Aug 17, 2018",8:53/km
"Dec 16, 2012",8:54/km
"Nov 29, 2014",8:54/km
"Jan 25, 2014",8:54/km
"May 7, 2017",8:54/km
"Mar 9, 2019",8:54/km
"Apr 10, 2021",8:54/km
"Feb 9, 2022",8:54/km
"May 18, 2022",8:54/km
"Mar 8, 2014",8:54/km
"Jul 25, 2015",8:54/km
"Nov 6, 2016",8:54/km
"Sep 19, 2021",8:54/km
"Nov 21, 2021",8:54/km
"Mar 17, 2022",8:54/km
"Jul 9, 2022",8:54/km
"Sep 24, 2022",8:54/km
"Apr 14, 2014",8:55/km
"Jan 17, 2016",8:55/km
"Mar 15, 2016",8:55/km
"Aug 3, 2020",8:55/km
"Dec 2, 2020",8:55/km
"Dec 12, 2020",8:55/km
"Jul 3, 2021",8:55/km
"Nov 21, 2021",8:55/km
"Dec 18, 2021",8:55/km
"Mar 12, 2022",8:55/km
"Jul 23, 2022",8:55/km
"Jul 26, 2014",8:56/km
"Dec 19, 2015",8:56/km
"Apr 8, 2017",8:56/km
"May 19, 2018",8:56/km
"Jan 1, 2020",8:56/km
"Jun 9, 2020",8:56/km
"Jun 5, 2022",8:56/km
"Sep 16, 2022",8:56/km
"Mar 12, 2011",8:57/km
"Jun 23, 2020",8:57/km
"Jan 5, 2021",8:57/km
"May 27, 2022",8:57/km
"Oct 23, 2022",8:57/km
"Mar 7, 2015",8:58/km
"Jul 4, 2015",8:58/km
"May 6, 2017",8:58/km
"May 22, 2021",8:58/km
"Feb 18, 2022",8:58/km
"May 20, 2022",8:58/km
"Sep 19, 2022",8:58/km
"Feb 17, 2018",8:59/km
"Jun 27, 2018",8:59/km
"Nov 24, 2018",8:59/km
"Jan 27, 2019",8:59/km
"Jun 4, 2020",8:59/km
"Jan 31, 2021",8:59/km
"Apr 10, 2022",8:59/km
"Jul 9, 2022",8:59/km
"Jul 12, 2022",8:59/km
"Oct 26, 2013",8:59/km
"Feb 19, 2017",8:59/km
"Feb 25, 2017",8:59/km
"Jun 15, 2019",8:59/km
"Jan 31, 2021",8:59/km
"Jul 18, 2021",8:59/km
"Dec 23, 2021",8:59/km
"Sep 24, 2022",8:59/km
"Feb 26, 2017",9:00/km
"Jan 13, 2019",9:00/km
"Mar 8, 2014",9:01/km
"Aug 1, 2016",9:01/km
"Nov 5, 2016",9:01/km
"Dec 4, 2016",9:01/km
"Aug 17, 2019",9:01/km
"Mar 25, 2020",9:01/km
"Nov 28, 2020",9:01/km
"Jan 9, 2021",9:01/km
"Jun 22, 2020",9:02/km
"Oct 24, 2020",9:02/km
"Sep 21, 2020",9:02/km
"Apr 11, 2021",9:02/km
"Aug 19, 2021",9:02/km
"Jun 5, 2022",9:02/km
"Jul 23, 2022",9:02/km
"Mar 7, 2015",9:03/km
"Nov 26, 2016",9:03/km
"Aug 8, 2018",9:03/km
"Nov 21, 2021",9:03/km
"Oct 17, 2015",9:04/km
"Mar 5, 2016",9:04/km
"Jun 3, 2018",9:04/km
"Jun 15, 2019",9:04/km
"Apr 9, 2020",9:04/km
"Jun 6, 2020",9:04/km
"Jul 16, 2020",9:04/km
"May 17, 2022",9:04/km
"Jun 28, 2022",9:04/km
"Jul 23, 2022",9:04/km
"Jan 10, 2016",9:04/km
"Jun 16, 2018",9:04/km
"May 17, 2019",9:04/km
"Jan 26, 2020",9:04/km
"Jan 21, 2022",9:04/km
"Feb 19, 2017",9:05/km
"Mar 7, 2020",9:05/km
"Jun 28, 2014",9:06/km
"Jun 29, 2014",9:06/km
"Nov 1, 2015",9:06/km
"Apr 16, 2017",9:06/km
"Jul 23, 2017",9:06/km
"May 19, 2018",9:06/km
"Jan 19, 2019",9:06/km
"Jun 29, 2020",9:06/km
"Feb 9, 2022",9:06/km
"Feb 19, 2022",9:06/km
"Mar 5, 2016",9:07/km
"Mar 14, 2017",9:07/km
"Jul 23, 2017",9:07/km
"Jun 12, 2020",9:07/km
"Nov 15, 2020",9:07/km
"Nov 21, 2021",9:07/km
"Oct 20, 2012",9:08/km
"Sep 9, 2017",9:08/km
"Jun 30, 2019",9:08/km
"Sep 9, 2020",9:08/km
"Sep 5, 2021",9:08/km
"May 7, 2022",9:08/km
"Aug 17, 2022",9:08/km
"Mar 10, 2018",9:09/km
"Sep 29, 2018",9:09/km
"Mar 7, 2020",9:09/km
"Sep 18, 2021",9:09/km
"Oct 22, 2022",9:09/km
"Apr 16, 2013",9:09/km
"Jan 19, 2014",9:09/km
"Jun 21, 2014",9:09/km
"Jan 28, 2016",9:09/km
"Nov 30, 2019",9:09/km
"Oct 24, 2020",9:09/km
"Mar 27, 2021",9:09/km
"Apr 3, 2021",9:09/km
"Apr 4, 2021",9:09/km
"Mar 12, 2016",9:09/km
"Apr 13, 2014",9:10/km
"Mar 28, 2015",9:10/km
"Sep 7, 2015",9:10/km
"Dec 4, 2016",9:10/km
"Mar 3, 2018",9:10/km
"Mar 11, 2020",9:10/km
"Mar 20, 2021",9:10/km
"May 2, 2018",9:11/km
"Feb 23, 2020",9:11/km
"May 9, 2020",9:11/km
"Aug 24, 2020",9:11/km
"Aug 24, 2013",9:12/km
"Jun 24, 2017",9:12/km
"Jan 6, 2018",9:12/km
"Jun 6, 2020",9:12/km
"Jun 19, 2021",9:12/km
"Aug 13, 2021",9:12/km
"Feb 7, 2022",9:12/km
"Feb 7, 2022",9:12/km
"Mar 27, 2022",9:12/km
"May 7, 2022",9:12/km
"Jul 23, 2022",9:12/km
"Jul 28, 2018",9:13/km
"Nov 3, 2016",9:14/km
"Apr 28, 2017",9:14/km
"Jun 19, 2021",9:14/km
"Jul 15, 2022",9:14/km
"Jun 21, 2014",9:14/km
"May 27, 2017",9:14/km
"Dec 16, 2017",9:14/km
"Feb 15, 2020",9:14/km
"Nov 13, 2021",9:14/km
"Mar 7, 2015",9:15/km
"Mar 26, 2017",9:15/km
"Jun 4, 2018",9:15/km
"Jul 23, 2016",9:15/km
"Nov 24, 2018",9:15/km
"Dec 30, 2018",9:15/km
"Mar 12, 2022",9:15/km
"Jul 22, 2017",9:15/km
"Jul 23, 2022",9:15/km
"Sep 21, 2022",9:15/km
"Oct 19, 2014",9:16/km
"Jun 18, 2016",9:16/km
"Jan 26, 2019",9:16/km
"May 14, 2022",9:16/km
"Mar 29, 2013",9:17/km
"Nov 29, 2014",9:17/km
"Feb 15, 2020",9:17/km
"Sep 26, 2021",9:17/km
"Feb 8, 2022",9:17/km
"May 10, 2022",9:17/km
"Oct 4, 2015",9:18/km
"Oct 25, 2015",9:18/km
"Jun 27, 2018",9:18/km
"Mar 7, 2020",9:18/km
"Apr 4, 2021",9:18/km
"Nov 29, 2014",9:19/km
"Mar 26, 2017",9:19/km
"Jun 24, 2018",9:19/km
"Aug 24, 2018",9:19/km
"Apr 2, 2022",9:19/km
"May 22, 2022",9:19/km
"Aug 16, 2022",9:19/km
"Sep 5, 2022",9:19/km
"Nov 27, 2010",9:19/km
"Nov 15, 2016",9:19/km
"Nov 25, 2017",9:19/km
"Oct 8, 2018",9:19/km
"Mar 9, 2019",9:19/km
"Jun 8, 2019",9:19/km
"Mar 27, 2022",9:19/km
"May 22, 2022",9:19/km
"Oct 29, 2022",9:19/km
"Mar 12, 2011",9:20/km
"May 28, 2016",9:20/km
"Jun 27, 2018",9:20/km
"Apr 6, 2019",9:20/km
"Apr 6, 2019",9:20/km
"Mar 21, 2020",9:20/km
"Nov 13, 2021",9:20/km
"Jun 12, 2022",9:20/km
"Feb 26, 2016",9:21/km
"Jan 20, 2018",9:21/km
"May 3, 2020",9:21/km
"Mar 3, 2021",9:21/km
"Nov 21, 2021",9:21/km
"Mar 7, 2015",9:22/km
"Jul 22, 2017",9:22/km
"Aug 22, 2019",9:22/km
"Mar 7, 2020",9:22/km
"Mar 7, 2020",9:23/km
"Apr 9, 2022",9:23/km
"Jan 14, 2017",9:24/km
"Apr 29, 2017",9:24/km
"Nov 25, 2017",9:24/km
"Nov 13, 2021",9:24/km
"Nov 13, 2021",9:24/km
"Mar 3, 2022",9:24/km
"Jul 30, 2022",9:24/km
"Jul 12, 2014",9:24/km
"May 28, 2016",9:24/km
"May 6, 2017",9:24/km
"May 25, 2017",9:24/km
"Aug 12, 2018",9:24/km
"Jun 12, 2019",9:24/km
"Sep 26, 2020",9:24/km
"May 22, 2022",9:24/km
"Mar 7, 2015",9:25/km
"Mar 5, 2016",9:25/km
"Jul 23, 2016",9:25/km
"Sep 28, 2016",9:25/km
"May 27, 2017",9:25/km
"Mar 3, 2018",9:25/km
"Feb 15, 2020",9:25/km
"Mar 21, 2020",9:25/km
"Jul 9, 2020",9:25/km
"Nov 1, 2020",9:25/km
"Oct 10, 2021",9:25/km
"Feb 13, 2016",9:26/km
"Jun 25, 2017",9:26/km
"May 11, 2019",9:26/km
"Apr 4, 2020",9:26/km
"May 19, 2021",9:26/km
"Jun 12, 2021",9:26/km
"Mar 1, 2013",9:27/km
"Oct 6, 2013",9:27/km
"Jun 21, 2014",9:27/km
"Aug 10, 2016",9:27/km
"May 27, 2017",9:27/km
"Apr 15, 2018",9:27/km
"Sep 2, 2018",9:27/km
"Oct 13, 2019",9:27/km
"Jan 23, 2021",9:27/km
"Feb 3, 2021",9:27/km
"Apr 1, 2016",9:28/km
"Sep 25, 2016",9:28/km
"Mar 10, 2018",9:28/km
"May 27, 2018",9:28/km
"Nov 24, 2018",9:28/km
"Mar 7, 2020",9:28/km
"Jan 22, 2022",9:28/km
"Mar 5, 2016",9:29/km
"Nov 5, 2017",9:29/km
"Mar 31, 2018",9:29/km
"Apr 28, 2018",9:29/km
"Jul 8, 2018",9:29/km
"Jul 13, 2018",9:29/km
"Aug 21, 2018",9:29/km
"May 18, 2019",9:29/km
"Oct 13, 2019",9:29/km
"Feb 29, 2020",9:29/km
"Apr 3, 2021",9:29/km
"Apr 2, 2022",9:29/km
"Feb 7, 2016",9:29/km
"Apr 17, 2016",9:29/km
"Oct 6, 2018",9:29/km
"Sep 29, 2018",9:29/km
"Sep 7, 2019",9:29/km
"Mar 7, 2020",9:29/km
"Mar 15, 2021",9:29/km
"Oct 25, 2020",9:29/km
"May 19, 2019",9:30/km
"Feb 29, 2020",9:30/km
"Aug 16, 2020",9:30/km
"Jul 23, 2022",9:30/km
"Mar 9, 2013",9:31/km
"Jul 23, 2016",9:31/km
"Apr 15, 2018",9:31/km
"Jul 15, 2022",9:31/km
"Feb 9, 2013",9:32/km
"Mar 7, 2015",9:32/km
"Jan 25, 2020",9:32/km
"Feb 14, 2020",9:32/km
"Jun 12, 2021",9:32/km
"Jul 25, 2021",9:32/km
"Jun 24, 2022",9:32/km
"Jul 6, 2017",9:33/km
"Jan 13, 2018",9:33/km
"Mar 10, 2018",9:33/km
"Apr 29, 2018",9:33/km
"Jun 6, 2018",9:33/km
"Jul 15, 2018",9:33/km
"Feb 2, 2019",9:33/km
"Feb 10, 2019",9:33/km
"Apr 11, 2021",9:33/km
"May 25, 2021",9:33/km
"Jul 23, 2022",9:34/km
"Jul 22, 2017",9:34/km
"Nov 24, 2019",9:34/km
"Aug 29, 2020",9:34/km
"Aug 20, 2022",9:34/km
"Oct 5, 2022",9:34/km
"Mar 19, 2016",9:35/km
"Sep 1, 2018",9:35/km
"Sep 22, 2018",9:35/km
"Feb 20, 2021",9:35/km
"Mar 8, 2021",9:35/km
"Apr 4, 2021",9:35/km
"May 18, 2022",9:35/km
"Jan 28, 2012",9:36/km
"Mar 19, 2017",9:36/km
"May 21, 2017",9:36/km
"May 18, 2019",9:36/km
"Oct 21, 2022",9:36/km
"Jul 22, 2017",9:37/km
"Oct 7, 2017",9:37/km
"Jul 28, 2018",9:37/km
"Jan 22, 2022",9:37/km
"Sep 20, 2015",9:38/km
"Feb 18, 2016",9:38/km
"Oct 30, 2016",9:38/km
"Jul 22, 2017",9:38/km
"Feb 10, 2018",9:38/km
"Mar 7, 2020",9:38/km
"May 26, 2021",9:38/km
"Aug 2, 2021",9:38/km
"Aug 1, 2022",9:38/km
"Sep 24, 2022",9:38/km
"Jun 11, 2017",9:39/km
"Jul 28, 2018",9:39/km
"Mar 9, 2019",9:39/km
"Apr 18, 2021",9:39/km
"Feb 12, 2015",9:40/km
"Mar 10, 2018",9:40/km
"May 3, 2020",9:40/km
"Dec 23, 2020",9:40/km
"Jun 11, 2022",9:40/km
"Jul 23, 2022",9:40/km
"Mar 30, 2015",9:40/km
"Jan 6, 2018",9:40/km
"Jan 12, 2019",9:40/km
"Mar 9, 2019",9:40/km
"Nov 14, 2020",9:40/km
"Nov 21, 2021",9:40/km
"Feb 27, 2022",9:40/km
"Aug 18, 2022",9:40/km
"Jan 28, 2017",9:41/km
"Feb 16, 2019",9:41/km
"Jun 15, 2019",9:41/km
"Apr 4, 2020",9:41/km
"Oct 28, 2022",9:41/km
"Aug 20, 2017",9:42/km
"Jun 5, 2021",9:42/km
"Jan 29, 2022",9:42/km
"Sep 28, 2015",9:43/km
"Nov 29, 2015",9:43/km
"Jan 21, 2018",9:43/km
"Mar 27, 2022",9:43/km
"May 15, 2022",9:43/km
"Apr 24, 2017",9:44/km
"Jul 7, 2018",9:44/km
"Feb 7, 2019",9:44/km
"Jul 19, 2020",9:44/km
"Dec 13, 2020",9:44/km
"Jun 28, 2022",9:44/km
"Jun 22, 2019",9:45/km
"Jul 23, 2022",9:45/km
"Oct 10, 2015",9:45/km
"May 18, 2019",9:45/km
"Apr 10, 2021",9:45/km
"Jun 12, 2022",9:46/km
"Jul 22, 2017",9:47/km
"Jun 1, 2020",9:47/km
"Jan 21, 2021",9:47/km
"Feb 9, 2022",9:47/km
"Apr 17, 2022",9:47/km
"Feb 6, 2016",9:48/km
"Mar 10, 2018",9:48/km
"May 13, 2018",9:48/km
"Jun 3, 2018",9:48/km
"Sep 29, 2020",9:48/km
"Oct 24, 2020",9:48/km
"May 20, 2021",9:48/km
"Nov 13, 2021",9:48/km
"Aug 28, 2022",9:48/km
"Sep 8, 2013",9:49/km
"Aug 31, 2014",9:49/km
"May 27, 2017",9:49/km
"Feb 3, 2018",9:49/km
"Mar 10, 2018",9:49/km
"Jul 18, 2020",9:49/km
"May 16, 2021",9:49/km
"Jun 29, 2022",9:49/km
"Nov 29, 2015",9:50/km
"Sep 24, 2017",9:50/km
"Jan 6, 2018",9:50/km
"Sep 22, 2018",9:50/km
"Feb 15, 2020",9:50/km
"May 19, 2021",9:50/km
"Aug 4, 2021",9:50/km
"Dec 1, 2021",9:50/km
"Dec 16, 2021",9:50/km
"Apr 3, 2022",9:50/km
"Jun 9, 2022",9:50/km
"Feb 28, 2015",9:50/km
"Jan 9, 2022",9:50/km
"Mar 31, 2022",9:50/km
"Jul 10, 2022",9:50/km
"Oct 8, 2017",9:51/km
"Jan 11, 2020",9:51/km
"May 31, 2020",9:51/km
"Oct 24, 2020",9:51/km
"Nov 14, 2020",9:51/km
"Jul 5, 2020",9:51/km
"Aug 21, 2022",9:51/km
"Apr 6, 2013",9:52/km
"May 4, 2016",9:52/km
"May 31, 2017",9:52/km
"Jul 19, 2020",9:52/km
"Jul 26, 2020",9:52/km
"Mar 12, 2022",9:52/km
"Jun 17, 2022",9:52/km
"Jul 23, 2016",9:53/km
"Feb 29, 2020",9:53/km
"Nov 29, 2020",9:53/km
"Sep 21, 2021",9:53/km
"Jan 15, 2022",9:53/km
"Apr 9, 2022",9:53/km
"Jun 5, 2022",9:53/km
"Jul 23, 2022",9:53/km
"Jul 23, 2022",9:53/km
"Sep 24, 2022",9:53/km
"Sep 30, 2022",9:53/km
"Jan 11, 2015",9:54/km
"Dec 4, 2016",9:54/km
"Jul 2, 2017",9:54/km
"Jun 2, 2019",9:54/km
"Jun 30, 2019",9:54/km
"Oct 19, 2021",9:54/km
"Nov 27, 2021",9:54/km
"Feb 8, 2022",9:54/km
"Sep 18, 2022",9:54/km
"Aug 6, 2017",9:55/km
"Dec 15, 2019",9:55/km
"Sep 9, 2020",9:55/km
"Nov 22, 2020",9:55/km
"Jul 23, 2022",9:55/km
"Jun 24, 2018",9:55/km
"Jul 23, 2019",9:55/km
"Mar 2, 2022",9:55/km
"Jun 2, 2022",9:55/km
"Mar 7, 2015",9:56/km
"Jan 28, 2016",9:56/km
"Nov 12, 2016",9:56/km
"Jan 27, 2017",9:56/km
"Jun 10, 2017",9:56/km
"Nov 27, 2016",9:56/km
"Jun 24, 2018",9:56/km
"Jun 14, 2020",9:56/km
"Oct 31, 2020",9:56/km
"Dec 19, 2020",9:56/km
"Sep 12, 2021",9:56/km
"Jun 5, 2022",9:56/km
"Sep 24, 2022",9:56/km
"Jul 22, 2017",9:57/km
"Jan 6, 2020",9:57/km
"Sep 16, 2021",9:57/km
"Jan 16, 2022",9:57/km
"Mar 31, 2015",9:58/km
"Oct 19, 2019",9:58/km
"Jul 8, 2022",9:58/km
"Jul 9, 2022",9:58/km
"Jun 28, 2014",9:59/km
"Jul 27, 2019",9:59/km
"Feb 17, 2020",9:59/km
"Jul 27, 2021",9:59/km
"Sep 7, 2022",9:59/km
"Aug 31, 2013",10:00/km
"Oct 12, 2020",10:00/km
"Jul 23, 2022",10:00/km
"Aug 11, 2022",10:00/km
"Feb 22, 2014",10:00/km
"Nov 15, 2014",10:00/km
"Mar 5, 2016",10:00/km
"Feb 25, 2017",10:00/km
"Mar 10, 2018",10:00/km
"Mar 29, 2021",10:00/km
"Jul 10, 2021",10:00/km
"Sep 16, 2021",10:00/km
"Jan 9, 2022",10:00/km
"Jul 5, 2022",10:00/km
"Apr 1, 2018",10:01/km
"Jun 1, 2019",10:01/km
"Aug 7, 2021",10:01/km
"Nov 27, 2021",10:01/km
"Jan 28, 2022",10:01/km
"Aug 18, 2018",10:02/km
"Jul 7, 2019",10:02/km
"Aug 10, 2019",10:02/km
"Mar 25, 2020",10:02/km
"Jun 24, 2021",10:02/km
"Apr 24, 2014",10:03/km
"May 12, 2018",10:03/km
"Jan 19, 2019",10:03/km
"Apr 24, 2022",10:03/km
"Jul 23, 2022",10:03/km
"Feb 6, 2016",10:04/km
"Jul 22, 2017",10:04/km
"Mar 9, 2019",10:04/km
"Jun 27, 2020",10:04/km
"Sep 12, 2021",10:04/km
"Apr 17, 2022",10:04/km
"Aug 28, 2022",10:04/km
"Sep 7, 2022",10:04/km
"Apr 4, 2016",10:05/km
"Nov 10, 2018",10:05/km
"Jul 27, 2019",10:05/km
"Jul 27, 2019",10:05/km
"Sep 19, 2021",10:05/km
"Nov 29, 2015",10:05/km
"May 7, 2016",10:05/km
"Apr 5, 2020",10:05/km
"Feb 6, 2021",10:05/km
"May 13, 2021",10:05/km
"Jul 25, 2015",10:06/km
"Feb 8, 2016",10:06/km
"May 21, 2017",10:06/km
"Sep 19, 2021",10:06/km
"Mar 7, 2015",10:07/km
"Mar 5, 2016",10:07/km
"May 7, 2016",10:07/km
"Dec 2, 2016",10:07/km
"Sep 13, 2019",10:07/km
"Jul 3, 2022",10:07/km
"Jan 31, 2015",10:08/km
"Sep 10, 2018",10:08/km
"Feb 19, 2020",10:08/km
"Oct 2, 2014",10:09/km
"Nov 13, 2015",10:09/km
"May 31, 2017",10:09/km
"Nov 23, 2017",10:09/km
"Mar 25, 2021",10:09/km
"May 12, 2015",10:10/km
"Jun 24, 2018",10:10/km
"Apr 6, 2019",10:10/km
"Jan 11, 2020",10:10/km
"May 23, 2020",10:10/km
"Nov 14, 2020",10:10/km
"Jul 5, 2022",10:10/km
"May 20, 2014",10:10/km
"Mar 5, 2016",10:10/km
"Jul 24, 2016",10:10/km
"Sep 20, 2018",10:10/km
"Mar 19, 2019",10:10/km
"Sep 5, 2020",10:10/km
"May 29, 2021",10:10/km
"Oct 24, 2021",10:10/km
"Aug 27, 2022",10:10/km
"Oct 29, 2016",10:11/km
"Sep 17, 2017",10:11/km
"May 15, 2019",10:11/km
"Jul 23, 2022",10:11/km
"Mar 26, 2016",10:12/km
"Nov 9, 2019",10:12/km
"Aug 6, 2020",10:12/km
"Mar 3, 2021",10:12/km
"Jul 23, 2022",10:12/km
"Mar 9, 2013",10:13/km
"Jul 25, 2015",10:13/km
"Jun 9, 2020",10:13/km
"May 28, 2014",10:14/km
"Apr 14, 2018",10:14/km
"Apr 24, 2020",10:14/km
"Nov 21, 2021",10:14/km
"Feb 6, 2022",10:14/km
"May 29, 2022",10:14/km
"Sep 17, 2022",10:14/km
"Nov 6, 2016",10:15/km
"Apr 19, 2018",10:15/km
"Dec 16, 2021",10:15/km
"Jun 24, 2018",10:15/km
"Jul 27, 2019",10:15/km
"Aug 10, 2019",10:15/km
"Sep 25, 2019",10:15/km
"Dec 12, 2020",10:15/km
"Nov 13, 2021",10:15/km
"Nov 26, 2021",10:15/km
"Jul 22, 2017",10:16/km
"Jul 22, 2017",10:16/km
"Sep 30, 2017",10:16/km
"Jul 28, 2018",10:16/km
"Apr 6, 2019",10:16/km
"Oct 31, 2021",10:16/km
"Feb 9, 2022",10:16/km
"Mar 13, 2021",10:16/km
"Jul 23, 2022",10:16/km
"Oct 23, 2022",10:16/km
"Jul 28, 2018",10:17/km
"Feb 7, 2021",10:17/km
"Apr 16, 2022",10:17/km
"May 29, 2022",10:17/km
"Jun 5, 2022",10:17/km
"Aug 8, 2022",10:17/km
"Apr 9, 2017",10:18/km
"Mar 11, 2018",10:18/km
"Mar 15, 2020",10:18/km
"Sep 9, 2015",10:19/km
"Feb 27, 2016",10:19/km
"Jul 2, 2017",10:19/km
"Sep 15, 2018",10:19/km
"Apr 6, 2019",10:19/km
"Nov 1, 2020",10:19/km
"May 18, 2021",10:19/km
"Jan 9, 2016",10:20/km
"Jan 26, 2019",10:20/km
"Jul 1, 2020",10:20/km
"Sep 26, 2020",10:20/km
"Jun 19, 2021",10:20/km
"Jul 23, 2022",10:20/km
"Jan 18, 2013",10:20/km
"May 25, 2016",10:20/km
"Sep 10, 2016",10:20/km
"Mar 10, 2018",10:20/km
"Feb 2, 2020",10:20/km
"Jul 19, 2020",10:20/km
"Aug 31, 2020",10:20/km
"Oct 4, 2022",10:20/km
"Jun 12, 2016",10:21/km
"May 27, 2018",10:21/km
"Sep 22, 2018",10:21/km
"Jan 5, 2019",10:21/km
"Jan 12, 2020",10:21/km
"Mar 15, 2020",10:21/km
"Jul 25, 2020",10:21/km
"Dec 29, 2020",10:21/km
"Mar 3, 2021",10:21/km
"Nov 21, 2021",10:21/km
"Jan 29, 2022",10:21/km
"Feb 16, 2022",10:21/km
"Jun 29, 2013",10:22/km
"Mar 10, 2018",10:22/km
"Dec 29, 2020",10:22/km
"Jan 31, 2021",10:22/km
"Apr 25, 2021",10:22/km
"Jul 18, 2022",10:22/km
"Dec 6, 2015",10:23/km
"May 13, 2018",10:23/km
"Jul 1, 2020",10:23/km
"Jan 9, 2021",10:23/km
"Sep 7, 2021",10:23/km
"Jul 23, 2022",10:23/km
"Jul 24, 2022",10:23/km
"Aug 2, 2022",10:23/km
"Jul 8, 2018",10:24/km
"Jul 19, 2020",10:24/km
"Mar 13, 2022",10:24/km
"May 10, 2015",10:25/km
"Jan 20, 2018",10:25/km
"Jul 10, 2015",10:26/km
"Mar 11, 2020",10:26/km
"Mar 27, 2020",10:26/km
"Oct 16, 2021",10:26/km
"Jul 19, 2022",10:26/km
"Sep 26, 2022",10:26/km
"Oct 24, 2022",10:26/km
"Apr 3, 2020",10:26/km
"Apr 13, 2014",10:26/km
"Jul 23, 2022",10:26/km
"Jul 10, 2018",10:27/km
"Jul 23, 2022",10:27/km
"Oct 8, 2015",10:28/km
"Jan 23, 2016",10:28/km
"Apr 3, 2016",10:29/km
"Jan 14, 2017",10:29/km
"Jun 2, 2018",10:29/km
"Jul 28, 2018",10:29/km
"Jan 31, 2021",10:29/km
"Jul 30, 2021",10:29/km
"Aug 15, 2021",10:29/km
"Jun 13, 2016",10:30/km
"Sep 5, 2018",10:30/km
"May 6, 2017",10:31/km
"Sep 24, 2017",10:31/km
"Jan 20, 2019",10:31/km
"Oct 19, 2019",10:31/km
"Mar 12, 2022",10:31/km
"Mar 12, 2022",10:31/km
"Jul 23, 2022",10:31/km
"Jan 26, 2019",10:31/km
"Jul 23, 2022",10:31/km
"Sep 24, 2022",10:31/km
"Mar 30, 2019",10:32/km
"Oct 26, 2019",10:32/km
"Feb 20, 2021",10:32/km
"May 26, 2018",10:33/km
"Jul 19, 2020",10:33/km
"Apr 10, 2021",10:33/km
"Dec 23, 2021",10:33/km
"May 31, 2016",10:34/km
"May 16, 2017",10:34/km
"Jul 22, 2017",10:34/km
"Apr 15, 2018",10:34/km
"May 14, 2019",10:34/km
"Dec 31, 2020",10:34/km
"Nov 21, 2021",10:34/km
"Mar 28, 2022",10:34/km
"Jun 26, 2022",10:34/km
"Jul 23, 2022",10:34/km
"Aug 20, 2022",10:34/km
"Jun 25, 2022",10:35/km
"Sep 7, 2022",10:35/km
"Jun 11, 2017",10:36/km
"Jul 22, 2017",10:36/km
"Jan 25, 2018",10:36/km
"Apr 14, 2018",10:36/km
"Jul 11, 2019",10:36/km
"Dec 8, 2019",10:36/km
"Mar 11, 2020",10:36/km
"Nov 28, 2020",10:36/km
"Dec 1, 2012",10:36/km
"Jul 22, 2017",10:36/km
"Nov 10, 2018",10:36/km
"Jul 27, 2019",10:36/km
"Dec 24, 2020",10:36/km
"Apr 14, 2022",10:36/km
"May 22, 2022",10:36/km
"Jul 23, 2022",10:36/km
"Aug 21, 2022",10:36/km
"Jun 17, 2015",10:37/km
"Nov 18, 2018",10:37/km
"Jan 19, 2019",10:37/km
"Mar 8, 2020",10:37/km
"Jan 17, 2021",10:37/km
"Oct 13, 2021",10:37/km
"Jun 11, 2022",10:37/km
"Aug 31, 2020",10:38/km
"Nov 25, 2017",10:39/km
"Oct 31, 2020",10:39/km
"Mar 14, 2021",10:39/km
"Feb 12, 2022",10:39/km
"Mar 20, 2022",10:39/km
"Jun 10, 2022",10:39/km
"May 29, 2015",10:40/km
"Jul 19, 2015",10:40/km
"Jan 16, 2016",10:40/km
"Jun 8, 2019",10:40/km
"Mar 7, 2020",10:40/km
"Nov 13, 2021",10:40/km
"Feb 14, 2016",10:41/km
"Jul 9, 2016",10:41/km
"Mar 10, 2018",10:41/km
"May 2, 2021",10:41/km
"May 2, 2021",10:41/km
"Oct 1, 2022",10:41/km
"May 31, 2017",10:41/km
"Mar 13, 2021",10:41/km
"Apr 25, 2014",10:42/km
"Feb 9, 2015",10:42/km
"Aug 8, 2017",10:42/km
"Apr 18, 2020",10:42/km
"Oct 12, 2014",10:43/km
"Dec 3, 2016",10:43/km
"Nov 1, 2020",10:43/km
"Feb 26, 2021",10:43/km
"Jun 5, 2022",10:43/km
"Mar 29, 2019",10:44/km
"Jul 27, 2019",10:44/km
"Jul 13, 2020",10:44/km
"Jan 13, 2022",10:44/km
"Sep 30, 2017",10:45/km
"Oct 16, 2017",10:45/km
"Feb 8, 2020",10:45/km
"Jun 6, 2020",10:45/km
"Jul 23, 2022",10:45/km
