date,speed
"Jun 7, 2016",10:05/km
"Sep 28, 2013",10:08/km
"Sep 16, 2015",10:09/km
"May 15, 2021",10:10/km
"Jul 28, 2012",10:11/km
"Sep 29, 2019",10:12/km
"Aug 8, 2020",10:12/km
"Jun 5, 2019",10:15/km
"Sep 15, 2018",10:15/km
"Jun 19, 2015",10:15/km
"Aug 5, 2019",10:16/km
"Aug 20, 2015",10:16/km
"Jul 14, 2013",10:17/km
"May 29, 2021",10:17/km
"Jul 10, 2013",10:18/km
"Oct 1, 2020",10:18/km
"Aug 5, 2015",10:18/km
"Jun 10, 2020",10:18/km
"Jun 26, 2016",10:20/km
"Jun 12, 2015",10:21/km
"Jul 11, 2019",10:21/km
"Sep 22, 2018",10:21/km
"Oct 4, 2017",10:21/km
"Jun 27, 2018",10:22/km
"Sep 9, 2021",10:22/km
"Sep 24, 2016",10:23/km
"Sep 29, 2022",10:23/km
"Sep 21, 2022",10:25/km
"Sep 1, 2016",10:28/km
"Sep 12, 2019",10:28/km
"Jul 23, 2013",10:28/km
"Jun 25, 2015",10:29/km
"Aug 17, 2015",10:31/km
"Sep 3, 2018",10:31/km
"Jun 12, 2019",10:31/km
"Sep 16, 2016",10:32/km
"Sep 14, 2019",10:32/km
"Sep 29, 2020",10:33/km
"Jul 9, 2022",10:34/km
"Aug 15, 2016",10:34/km
"Aug 23, 2016",10:34/km
"Jun 3, 2014",10:35/km
"Jun 19, 2021",10:35/km
"Aug 30, 2018",10:36/km
"Oct 26, 2019",10:36/km
"Oct 26, 2019",10:36/km
"Sep 14, 2019",10:36/km
"Jul 3, 2019",10:36/km
"Jun 28, 2019",10:36/km
"Sep 14, 2019",10:36/km
"Oct 7, 2018",10:37/km
"Jun 17, 2020",10:37/km
"Aug 20, 2021",10:37/km
"Sep 7, 2020",10:37/km
"Jul 19, 2016",10:37/km
"Sep 15, 2020",10:37/km
"Sep 16, 2017",10:38/km
"Aug 2, 2019",10:40/km
"Jun 29, 2020",10:40/km
"Jun 15, 2013",10:40/km
"Jul 3, 2017",10:40/km
"Jul 5, 2022",10:40/km
"Nov 4, 2016",10:41/km
"Apr 22, 2015",10:42/km
"Jul 5, 2016",10:42/km
"Sep 15, 2013",10:43/km
"Sep 30, 2019",10:43/km
"Sep 15, 2018",10:43/km
"Sep 20, 2017",10:43/km
"Oct 12, 2014",10:44/km
"May 28, 2021",10:44/km
"Aug 18, 2021",10:44/km
"Aug 22, 2017",10:44/km
"Aug 8, 2021",10:44/km
"Nov 21, 2018",10:45/km
"Sep 15, 2018",10:45/km
"Jun 14, 2015",10:45/km
"Sep 18, 2022",10:45/km
"Sep 8, 2019",10:46/km
"Jun 28, 2014",10:46/km
"Jul 4, 2020",10:46/km
"May 14, 2013",10:49/km
"Aug 30, 2022",10:49/km
"Aug 21, 2015",10:49/km
"Jun 3, 2021",10:50/km
"Oct 13, 2021",10:50/km
"Jun 6, 2021",10:50/km
"Aug 30, 2017",10:50/km
"May 27, 2021",10:50/km
"Aug 6, 2021",10:51/km
"Jul 14, 2021",10:51/km
"Sep 24, 2016",10:52/km
"Jul 29, 2019",10:52/km
"May 16, 2019",10:52/km
"Jul 23, 2018",10:52/km
"Oct 5, 2014",10:52/km
"May 22, 2013",10:53/km
"Sep 19, 2022",10:53/km
"Jun 27, 2018",10:54/km
"Sep 22, 2012",10:54/km
"May 26, 2015",10:54/km
"Sep 16, 2017",10:54/km
"Jun 11, 2021",10:55/km
"Oct 7, 2017",10:55/km
"Oct 31, 2013",10:55/km
"Sep 13, 2015",10:55/km
"Aug 7, 2014",10:56/km
"Aug 14, 2018",10:56/km
"Aug 11, 2018",10:57/km
"Jul 13, 2020",10:57/km
"Jul 23, 2021",10:57/km
"May 26, 2019",10:57/km
"Sep 21, 2017",10:57/km
"Jul 8, 2020",10:57/km
"Jun 6, 2019",10:58/km
"Aug 10, 2020",10:58/km
"Jul 2, 2018",10:59/km
"Aug 24, 2020",10:59/km
"Aug 19, 2013",10:59/km
"May 29, 2016",11:00/km
"Jul 22, 2021",11:00/km
"Jul 7, 2018",11:01/km
"Aug 31, 2017",11:01/km
"Aug 25, 2022",11:01/km
"Sep 17, 2022",11:02/km
"Sep 24, 2016",11:02/km
"May 20, 2014",11:03/km
"Oct 23, 2019",11:03/km
"Sep 16, 2017",11:04/km
"Jul 4, 2015",11:04/km
"Sep 25, 2013",11:04/km
"Jul 4, 2020",11:04/km
"Jun 27, 2019",11:04/km
"Jul 16, 2015",11:04/km
"Aug 18, 2021",11:04/km
"Jun 4, 2021",11:05/km
"Sep 3, 2021",11:05/km
"Sep 1, 2017",11:05/km
"Aug 24, 2020",11:06/km
"Aug 11, 2018",11:07/km
"Jun 3, 2012",11:07/km
"Jul 18, 2020",11:07/km
"Aug 20, 2020",11:07/km
"Sep 10, 2018",11:07/km
"Jul 26, 2015",11:08/km
"Oct 10, 2019",11:08/km
"May 18, 2021",11:09/km
"Jul 6, 2022",11:09/km
"Jul 18, 2022",11:09/km
"Jan 29, 2015",11:09/km
"Sep 14, 2019",11:10/km
"Sep 6, 2020",11:10/km
"Jun 21, 2017",11:10/km
"Jul 1, 2017",11:10/km
"Sep 15, 2018",11:11/km
"Sep 16, 2017",11:11/km
"Sep 10, 2015",11:11/km
"Nov 4, 2019",11:11/km
"Aug 21, 2021",11:11/km
"Jun 8, 2019",11:12/km
"Jul 16, 2013",11:12/km
"Aug 21, 2014",11:12/km
"Sep 13, 2013",11:12/km
"May 5, 2016",11:12/km
"Aug 10, 2019",11:13/km
"Jul 24, 2019",11:13/km
"May 30, 2020",11:13/km
"Jul 19, 2017",11:13/km
"May 29, 2016",11:14/km
"Jul 19, 2014",11:14/km
"Jul 8, 2019",11:14/km
"Nov 22, 2014",11:14/km
"Aug 12, 2014",11:14/km
"Jun 21, 2013",11:14/km
"Oct 3, 2012",11:14/km
"May 3, 2019",11:15/km
"Sep 22, 2015",11:15/km
"Jul 5, 2014",11:15/km
"Sep 15, 2018",11:15/km
"Aug 6, 2016",11:16/km
"Jul 10, 2014",11:16/km
"Sep 3, 2022",11:16/km
"Aug 25, 2018",11:17/km
"May 30, 2012",11:17/km
"Aug 31, 2017",11:17/km
"Aug 6, 2013",11:17/km
"Sep 15, 2018",11:17/km
"Aug 27, 2020",11:18/km
"Sep 14, 2019",11:18/km
"Jun 5, 2022",11:18/km
"Aug 4, 2022",11:18/km
"Jul 1, 2018",11:19/km
"Aug 17, 2017",11:19/km
"Nov 17, 2019",11:19/km
"Jun 29, 2019",11:19/km
"Jul 31, 2018",11:19/km
"Oct 6, 2019",11:19/km
"Oct 15, 2022",11:19/km
"Jun 20, 2019",11:19/km
"Aug 19, 2020",11:19/km
"Jun 26, 2019",11:20/km
"Sep 14, 2017",11:20/km
"Aug 9, 2021",11:20/km
"Aug 18, 2020",11:20/km
"Sep 15, 2018",11:20/km
"Sep 16, 2017",11:20/km
"Jun 15, 2013",11:21/km
"May 15, 2016",11:21/km
"Jul 28, 2011",11:21/km
"May 24, 2019",11:22/km
"Jul 4, 2018",11:22/km
"Sep 23, 2016",11:22/km
"Jun 29, 2022",11:22/km
"Jul 31, 2013",11:23/km
"Jul 10, 2020",11:23/km
"Aug 26, 2018",11:23/km
"Oct 1, 2011",11:23/km
"Sep 15, 2022",11:23/km
"May 17, 2015",11:24/km
"Jul 26, 2017",11:24/km
"May 19, 2021",11:24/km
"Jun 10, 2017",11:24/km
"Jul 27, 2014",11:24/km
"Jul 25, 2019",11:25/km
"Jun 15, 2022",11:25/km
"Sep 13, 2015",11:25/km
"Oct 20, 2016",11:26/km
"Sep 17, 2012",11:26/km
"Jun 3, 2019",11:26/km
"Sep 6, 2015",11:26/km
"Sep 4, 2015",11:26/km
"Jul 13, 2018",11:27/km
"Jul 24, 2019",11:27/km
"Jul 21, 2020",11:27/km
"Jul 16, 2015",11:27/km
"Aug 30, 2020",11:27/km
"Sep 4, 2018",11:27/km
"May 10, 2015",11:27/km
"Jun 12, 2013",11:27/km
"Jun 13, 2013",11:27/km
"Sep 16, 2017",11:28/km
"Sep 22, 2016",11:28/km
"Jul 8, 2020",11:28/km
"Jun 25, 2022",11:28/km
"Sep 14, 2016",11:29/km
"Sep 13, 2014",11:29/km
"Sep 24, 2022",11:29/km
"Jun 4, 2015",11:29/km
"Aug 9, 2019",11:29/km
"Jun 15, 2017",11:29/km
"Sep 15, 2013",11:29/km
"Sep 13, 2021",11:30/km
"May 27, 2019",11:30/km
"Jun 10, 2016",11:30/km
"Aug 27, 2015",11:30/km
"Aug 7, 2019",11:31/km
"Jul 2, 2014",11:31/km
"Aug 28, 2019",11:31/km
"Oct 4, 2017",11:31/km
"Aug 24, 2017",11:31/km
"Aug 4, 2022",11:31/km
"May 21, 2019",11:31/km
"Jun 6, 2019",11:32/km
"Aug 23, 2013",11:32/km
"Jul 16, 2020",11:32/km
"Jun 5, 2021",11:32/km
"Sep 14, 2018",11:32/km
"Sep 21, 2016",11:32/km
"Jul 5, 2020",11:32/km
"Jun 27, 2018",11:32/km
"Aug 23, 2017",11:32/km
"Aug 30, 2021",11:33/km
"Jul 6, 2022",11:33/km
"May 17, 2018",11:33/km
"Jun 6, 2021",11:33/km
"Jun 4, 2022",11:33/km
"Sep 15, 2018",11:33/km
"Aug 14, 2015",11:34/km
"Aug 5, 2020",11:34/km
"Aug 29, 2020",11:34/km
"Sep 28, 2018",11:34/km
"Jul 23, 2012",11:34/km
"Jun 7, 2022",11:34/km
"Sep 6, 2022",11:34/km
"Oct 22, 2019",11:34/km
"Aug 9, 2021",11:34/km
"Jul 17, 2022",11:34/km
"Sep 18, 2022",11:34/km
"Jun 30, 2018",11:35/km
"Jul 27, 2017",11:35/km
"Sep 14, 2019",11:35/km
"Jul 23, 2012",11:35/km
"Aug 27, 2022",11:35/km
"Aug 15, 2017",11:35/km
"Jul 20, 2017",11:35/km
"May 20, 2021",11:35/km
"Sep 15, 2018",11:36/km
"Sep 15, 2016",11:36/km
"Jul 21, 2014",11:36/km
"Sep 25, 2019",11:36/km
"Sep 22, 2016",11:37/km
"Oct 3, 2015",11:37/km
"Aug 31, 2017",11:37/km
"Jun 14, 2016",11:37/km
"Jul 22, 2014",11:37/km
"Sep 25, 2020",11:37/km
"Sep 18, 2013",11:38/km
"Jun 29, 2017",11:38/km
"Jul 19, 2014",11:38/km
"May 15, 2013",11:38/km
"Sep 27, 2022",11:38/km
"Jun 23, 2019",11:39/km
"Aug 28, 2018",11:39/km
"Sep 16, 2012",11:39/km
"Apr 20, 2019",11:39/km
"Jun 4, 2021",11:39/km
"Jul 30, 2022",11:39/km
"Jul 10, 2012",11:40/km
"Jul 24, 2019",11:40/km
"Apr 24, 2017",11:40/km
"Jun 15, 2016",11:40/km
"Aug 12, 2017",11:40/km
"May 18, 2015",11:40/km
"Sep 25, 2014",11:40/km
"Jun 26, 2019",11:41/km
"Jul 29, 2022",11:41/km
"Oct 27, 2018",11:41/km
"Aug 27, 2021",11:41/km
"Sep 9, 2016",11:41/km
"Jun 21, 2016",11:42/km
"Jun 4, 2019",11:42/km
"Sep 18, 2016",11:42/km
"Jul 6, 2022",11:42/km
"Sep 11, 2014",11:42/km
"Sep 21, 2017",11:43/km
"Aug 12, 2013",11:43/km
"Aug 13, 2022",11:43/km
"Aug 30, 2018",11:44/km
"Aug 21, 2021",11:44/km
"Jun 2, 2022",11:44/km
"Aug 31, 2022",11:44/km
"Jun 16, 2022",11:44/km
"Sep 24, 2016",11:44/km
"Jun 7, 2021",11:45/km
"Jun 26, 2022",11:45/km
"Jul 24, 2019",11:45/km
"Nov 4, 2018",11:45/km
"Sep 18, 2017",11:46/km
"Jul 14, 2015",11:46/km
"Dec 28, 2019",11:46/km
"Jul 26, 2020",11:46/km
"Sep 13, 2022",11:46/km
"Jul 18, 2016",11:46/km
"Jun 12, 2019",11:46/km
"Sep 9, 2017",11:46/km
"Jul 6, 2014",11:46/km
"Jul 21, 2020",11:46/km
"Oct 12, 2022",11:46/km
"Aug 30, 2019",11:47/km
"Jun 24, 2022",11:47/km
"Sep 16, 2017",11:47/km
"Aug 11, 2016",11:47/km
"Oct 3, 2013",11:47/km
"Aug 11, 2016",11:47/km
"Sep 12, 2015",11:47/km
"Sep 9, 2016",11:48/km
"Jul 5, 2021",11:48/km
"Jul 23, 2022",11:48/km
"Aug 11, 2019",11:48/km
"Jul 26, 2019",11:48/km
"Jul 16, 2019",11:48/km
"Jun 11, 2019",11:48/km
"Jun 29, 2015",11:48/km
"Oct 3, 2020",11:48/km
"May 18, 2021",11:48/km
"Jun 6, 2022",11:48/km
"Jun 20, 2019",11:49/km
"Jul 6, 2017",11:49/km
"Aug 11, 2022",11:49/km
"Oct 6, 2022",11:49/km
"Jun 14, 2022",11:49/km
"May 15, 2019",11:50/km
"Jun 4, 2021",11:50/km
"Sep 16, 2017",11:50/km
"Sep 20, 2022",11:50/km
"Aug 7, 2014",11:50/km
"Jul 7, 2021",11:50/km
"Jun 10, 2022",11:50/km
"May 19, 2019",11:51/km
"Oct 18, 2019",11:51/km
"Sep 23, 2021",11:51/km
"Jul 26, 2019",11:51/km
"May 8, 2021",11:51/km
"Sep 15, 2018",11:51/km
"Oct 17, 2015",11:51/km
"Sep 8, 2014",11:51/km
"Aug 14, 2018",11:52/km
"Jul 5, 2016",11:52/km
"Jun 15, 2013",11:52/km
"May 18, 2019",11:52/km
"Jul 20, 2017",11:52/km
"Sep 1, 2016",11:52/km
"Jun 26, 2014",11:52/km
"Jul 8, 2020",11:52/km
"Jul 14, 2017",11:53/km
"May 30, 2014",11:53/km
"Aug 29, 2022",11:53/km
"Jul 13, 2013",11:53/km
"Jun 10, 2021",11:53/km
"Nov 12, 2018",11:54/km
"Sep 11, 2016",11:54/km
"Jun 22, 2019",11:54/km
"Sep 16, 2017",11:54/km
"Jul 13, 2013",11:54/km
"Oct 14, 2017",11:55/km
"Jun 17, 2015",11:55/km
"Aug 19, 2022",11:55/km
"Jul 11, 2017",11:56/km
"Oct 3, 2016",11:56/km
"Jun 20, 2015",11:56/km
"Jun 16, 2021",11:56/km
"May 8, 2016",11:56/km
"Sep 13, 2020",11:56/km
"Oct 6, 2019",11:56/km
"Jun 24, 2022",11:56/km
"Jun 22, 2017",11:57/km
"Sep 5, 2021",11:57/km
"Jun 24, 2018",11:57/km
"Sep 28, 2016",11:57/km
"Aug 21, 2013",11:57/km
"Oct 22, 2020",11:57/km
"May 30, 2022",11:58/km
"Jun 9, 2016",11:58/km
"Aug 10, 2021",11:58/km
"Jun 6, 2019",11:58/km
"Aug 15, 2021",11:58/km
"Aug 5, 2017",11:59/km
"Jul 5, 2015",11:59/km
"Oct 30, 2017",11:59/km
"Nov 11, 2015",11:59/km
"Jul 24, 2019",12:00/km
"Jul 14, 2018",12:00/km
"Aug 9, 2015",12:00/km
"Aug 23, 2017",12:00/km
"Jul 3, 2017",12:00/km
"Aug 7, 2016",12:00/km
"Aug 3, 2020",12:00/km
"Jul 12, 2021",12:00/km
"Jun 6, 2019",12:00/km
"Jun 24, 2017",12:00/km
"Jul 4, 2012",12:00/km
"May 20, 2021",12:00/km
"Sep 11, 2018",12:01/km
"Aug 22, 2018",12:01/km
"Apr 22, 2021",12:01/km
"Sep 21, 2015",12:01/km
"Sep 8, 2020",12:01/km
"Sep 22, 2018",12:01/km
"Jun 7, 2021",12:01/km
"Jul 2, 2022",12:01/km
"Sep 2, 2019",12:02/km
"Jul 3, 2017",12:02/km
"Aug 27, 2016",12:02/km
"Sep 16, 2018",12:02/km
"Jul 2, 2018",12:02/km
"May 21, 2018",12:02/km
"Jun 30, 2017",12:02/km
"Aug 16, 2020",12:02/km
"Jul 11, 2019",12:02/km
"Jun 18, 2016",12:02/km
"Sep 5, 2015",12:02/km
"Sep 1, 2020",12:02/km
"Oct 9, 2021",12:02/km
"Aug 2, 2018",12:03/km
"Jul 31, 2020",12:03/km
"Sep 20, 2018",12:03/km
"Aug 1, 2018",12:03/km
"Aug 27, 2018",12:04/km
"Jul 22, 2016",12:04/km
"Mar 27, 2016",12:04/km
"Oct 28, 2015",12:04/km
"Aug 28, 2014",12:04/km
"Sep 26, 2016",12:04/km
"Jul 26, 2015",12:04/km
"Oct 1, 2020",12:04/km
"Aug 2, 2019",12:04/km
"Jun 28, 2017",12:04/km
"Jul 21, 2021",12:04/km
"Jul 23, 2018",12:05/km
"Jun 30, 2017",12:05/km
"Jun 4, 2015",12:05/km
"Sep 2, 2021",12:05/km
"Jun 21, 2019",12:05/km
"Sep 24, 2016",12:05/km
"Sep 8, 2022",12:05/km
"Sep 8, 2022",12:05/km
"Dec 20, 2014",12:05/km
"May 4, 2016",12:06/km
"Aug 14, 2021",12:06/km
"Jul 31, 2017",12:06/km
"Jun 13, 2013",12:06/km
"Jul 24, 2017",12:06/km
"Jul 14, 2015",12:06/km
"Aug 10, 2014",12:06/km
"May 24, 2021",12:06/km
"Aug 14, 2022",12:07/km
"Aug 14, 2016",12:07/km
"Mar 29, 2022",12:07/km
"May 12, 2019",12:07/km
"Sep 15, 2018",12:07/km
"Sep 13, 2013",12:07/km
"Aug 29, 2012",12:07/km
"Aug 28, 2019",12:07/km
"Aug 20, 2019",12:08/km
"Jun 25, 2020",12:08/km
"Sep 22, 2017",12:08/km
"Jul 21, 2016",12:08/km
"Jun 24, 2022",12:08/km
"Jul 9, 2022",12:08/km
"Jun 23, 2018",12:08/km
"Jun 21, 2018",12:09/km
"Sep 9, 2017",12:09/km
"Jul 7, 2020",12:09/km
"Jun 30, 2018",12:09/km
"Jul 14, 2017",12:09/km
"Jul 1, 2017",12:09/km
"Sep 25, 2016",12:09/km
"Aug 18, 2016",12:09/km
"Jun 3, 2015",12:09/km
"Jul 13, 2013",12:09/km
"Aug 25, 2020",12:10/km
"Aug 5, 2022",12:10/km
"Jul 6, 2017",12:10/km
"Sep 7, 2019",12:10/km
"Jul 30, 2018",12:10/km
"Aug 13, 2020",12:10/km
"Aug 26, 2016",12:11/km
"Aug 9, 2017",12:11/km
"May 27, 2016",12:11/km
"May 30, 2013",12:11/km
"Sep 15, 2013",12:11/km
"Aug 9, 2020",12:11/km
"Sep 3, 2022",12:11/km
"May 12, 2018",12:12/km
"Sep 28, 2020",12:12/km
"Aug 3, 2018",12:12/km
"Sep 27, 2015",12:12/km
"May 24, 2014",12:12/km
"Nov 2, 2019",12:12/km
"Aug 3, 2022",12:12/km
"Aug 13, 2022",12:12/km
"Jul 6, 2019",12:12/km
"Oct 15, 2017",12:12/km
"Sep 16, 2017",12:13/km
"Nov 6, 2015",12:13/km
"Oct 2, 2015",12:13/km
"May 30, 2015",12:13/km
"Aug 26, 2019",12:13/km
"Sep 2, 2020",12:13/km
"Jun 11, 2021",12:13/km
"Jun 29, 2016",12:13/km
"Aug 29, 2015",12:13/km
"Sep 2, 2013",12:13/km
"Jun 17, 2021",12:13/km
"Jul 10, 2015",12:13/km
"May 31, 2015",12:13/km
"Jul 6, 2021",12:13/km
"Jul 20, 2021",12:13/km
"Jun 19, 2022",12:13/km
"Jun 5, 2016",12:14/km
"Sep 25, 2016",12:14/km
"Aug 9, 2015",12:14/km
"May 18, 2021",12:14/km
"May 19, 2021",12:14/km
"Jun 25, 2018",12:14/km
"May 28, 2015",12:14/km
"Oct 5, 2019",12:14/km
"Jul 24, 2020",12:14/km
"Aug 8, 2019",12:15/km
"Oct 26, 2018",12:15/km
"Jun 4, 2016",12:15/km
"Jun 1, 2015",12:15/km
"Apr 22, 2016",12:15/km
"Aug 13, 2020",12:15/km
"Sep 30, 2020",12:15/km
"Sep 5, 2018",12:15/km
"Jul 18, 2017",12:15/km
"Jul 13, 2014",12:15/km
"Jun 4, 2020",12:15/km
"Jun 24, 2020",12:15/km
"Aug 24, 2016",12:16/km
"Jun 11, 2019",12:16/km
"Jun 19, 2015",12:16/km
"Sep 30, 2019",12:16/km
"Jun 25, 2021",12:16/km
"Aug 7, 2021",12:16/km
"Jun 27, 2016",12:16/km
"May 16, 2022",12:16/km
"Aug 24, 2017",12:17/km
"Jul 7, 2015",12:17/km
"May 22, 2022",12:17/km
"Aug 12, 2018",12:17/km
"Oct 15, 2017",12:17/km
"Jun 30, 2016",12:17/km
"Aug 26, 2017",12:18/km
"Jun 11, 2016",12:18/km
"Sep 10, 2013",12:18/km
"Aug 30, 2019",12:18/km
"Jun 19, 2019",12:18/km
"May 1, 2017",12:18/km
"Aug 5, 2014",12:18/km
"Jun 5, 2013",12:18/km
"May 23, 2013",12:18/km
"Jun 21, 2022",12:18/km
"Oct 31, 2018",12:19/km
"Jul 2, 2017",12:19/km
"Jun 16, 2014",12:19/km
"Aug 7, 2019",12:19/km
"Jun 21, 2018",12:19/km
"May 26, 2019",12:19/km
"Sep 7, 2014",12:20/km
"Oct 26, 2013",12:20/km
"Oct 18, 2017",12:20/km
"Jul 5, 2017",12:20/km
"Jul 25, 2016",12:20/km
"May 21, 2018",12:20/km
"Aug 13, 2017",12:20/km
"Jun 5, 2016",12:20/km
"Jun 4, 2014",12:20/km
"May 18, 2014",12:20/km
"Jun 9, 2022",12:20/km
"Aug 5, 2022",12:20/km
"Aug 12, 2022",12:20/km
"Jun 19, 2016",12:21/km
"Aug 1, 2020",12:21/km
"Aug 19, 2020",12:21/km
"Jul 17, 2021",12:21/km
"Jul 16, 2018",12:21/km
"Jun 29, 2018",12:21/km
"Jun 25, 2018",12:21/km
"Jul 23, 2016",12:21/km
"Sep 14, 2015",12:21/km
"Jun 19, 2015",12:21/km
"May 26, 2021",12:21/km
"Aug 13, 2021",12:21/km
"Sep 18, 2021",12:21/km
"May 25, 2021",12:21/km
"Jun 19, 2021",12:21/km
"Jul 2, 2021",12:21/km
"Aug 24, 2021",12:21/km
"Jun 1, 2022",12:22/km
"Aug 25, 2018",12:22/km
"Jun 4, 2015",12:22/km
"Jul 17, 2022",12:22/km
"Jul 9, 2017",12:22/km
"Jun 24, 2020",12:22/km
"Jul 31, 2019",12:23/km
"Jul 21, 2017",12:23/km
"Aug 31, 2022",12:23/km
"Jun 16, 2019",12:23/km
"Jul 8, 2015",12:23/km
"Oct 27, 2018",12:24/km
"Jul 30, 2015",12:24/km
"May 22, 2013",12:24/km
"Jun 18, 2017",12:24/km
"Sep 26, 2021",12:24/km
"Aug 12, 2019",12:25/km
"Aug 15, 2017",12:25/km
"Jul 27, 2016",12:25/km
"Sep 18, 2022",12:25/km
"Aug 8, 2018",12:26/km
"Aug 22, 2015",12:26/km
"Aug 7, 2020",12:26/km
"May 18, 2018",12:26/km
"Sep 11, 2016",12:26/km
"Sep 20, 2019",12:26/km
"Aug 24, 2017",12:26/km
"Sep 22, 2014",12:26/km
"Sep 6, 2016",12:27/km
"Jun 14, 2015",12:27/km
"Oct 1, 2014",12:27/km
"Jul 22, 2020",12:27/km
"Aug 25, 2021",12:27/km
"Jun 23, 2018",12:27/km
"Jun 11, 2015",12:27/km
"Sep 14, 2019",12:27/km
"Jun 25, 2021",12:27/km
"Sep 15, 2018",12:27/km
"Oct 14, 2017",12:27/km
"May 26, 2016",12:27/km
"Sep 19, 2019",12:27/km
"Sep 21, 2020",12:27/km
"Aug 16, 2019",12:28/km
"Oct 7, 2018",12:28/km
"Jul 19, 2018",12:28/km
"Aug 11, 2015",12:28/km
"Jun 14, 2015",12:28/km
"Sep 26, 2021",12:28/km
"Aug 4, 2022",12:28/km
"Jul 17, 2022",12:28/km
"Apr 12, 2019",12:28/km
"Aug 7, 2016",12:28/km
"Jun 2, 2021",12:28/km
"Jun 9, 2021",12:28/km
"Jun 27, 2022",12:28/km
"Sep 22, 2016",12:28/km
"Sep 7, 2015",12:28/km
"May 17, 2016",12:29/km
"Jul 20, 2012",12:29/km
"Aug 22, 2022",12:29/km
"Aug 28, 2019",12:29/km
"Sep 22, 2017",12:29/km
"Sep 26, 2019",12:29/km
"Jul 27, 2021",12:29/km
"May 30, 2022",12:29/km
"Sep 1, 2019",12:29/km
"May 28, 2019",12:29/km
"Sep 13, 2017",12:29/km
"Sep 7, 2020",12:29/km
"May 1, 2021",12:29/km
"Jul 11, 2021",12:29/km
"Oct 14, 2015",12:30/km
"Jun 23, 2022",12:30/km
"Jul 22, 2015",12:30/km
"Jul 15, 2012",12:30/km
"Sep 15, 2021",12:30/km
"Jul 19, 2022",12:30/km
"Aug 9, 2022",12:30/km
"Sep 13, 2015",12:30/km
"Sep 14, 2019",12:30/km
"Jun 3, 2021",12:30/km
"May 19, 2019",12:30/km
"Jun 25, 2022",12:30/km
"Nov 20, 2016",12:31/km
"May 14, 2019",12:31/km
"Jul 18, 2018",12:31/km
"Aug 14, 2015",12:31/km
"Sep 25, 2021",12:31/km
"Jul 27, 2019",12:31/km
"Jul 28, 2014",12:31/km
"Oct 16, 2021",12:31/km
"Aug 6, 2018",12:32/km
"May 15, 2019",12:32/km
"Aug 15, 2020",12:32/km
"Jul 19, 2018",12:32/km
"Jun 22, 2016",12:32/km
"Sep 12, 2015",12:32/km
"Sep 26, 2019",12:32/km
"Jul 23, 2020",12:32/km
"Sep 6, 2020",12:32/km
"Jun 6, 2019",12:33/km
"Sep 18, 2017",12:33/km
"Jul 9, 2016",12:33/km
"Jun 19, 2021",12:33/km
"Sep 27, 2021",12:33/km
"Jul 23, 2014",12:33/km
"Jun 15, 2013",12:33/km
"Aug 24, 2018",12:33/km
"Oct 14, 2017",12:33/km
"Aug 4, 2018",12:33/km
"Sep 30, 2017",12:33/km
"Aug 13, 2016",12:33/km
"Sep 25, 2020",12:33/km
