date,speed
"Dec 4, 2016",8:09/km
"Jul 14, 2018",8:09/km
"Mar 25, 2020",8:09/km
"Jul 8, 2016",8:11/km
"May 9, 2018",8:11/km
"Jun 17, 2018",8:11/km
"Jun 17, 2018",8:11/km
"Jun 17, 2018",8:11/km
"Jul 3, 2021",8:11/km
"Jun 12, 2014",8:12/km
"Jul 2, 2018",8:12/km
"Jul 14, 2018",8:12/km
"Nov 16, 2014",8:13/km
"Feb 4, 2018",8:13/km
"May 29, 2021",8:13/km
"May 26, 2018",8:14/km
"Jul 14, 2018",8:14/km
"Jun 8, 2019",8:14/km
"Nov 7, 2020",8:14/km
"Apr 24, 2021",8:14/km
"Jul 9, 2022",8:14/km
"May 23, 2019",8:14/km
"Jul 11, 2020",8:14/km
"Sep 25, 2021",8:14/km
"Oct 30, 2021",8:14/km
"Jan 3, 2016",8:15/km
"Jul 13, 2019",8:15/km
"Feb 5, 2022",8:15/km
"Apr 20, 2022",8:15/km
"Jul 8, 2017",8:16/km
"Jul 14, 2018",8:16/km
"Sep 30, 2018",8:16/km
"May 29, 2021",8:16/km
"Jul 10, 2021",8:16/km
"Aug 29, 2021",8:16/km
"Oct 30, 2021",8:16/km
"Apr 25, 2018",8:17/km
"Jul 3, 2019",8:17/km
"May 17, 2020",8:17/km
"Jun 13, 2020",8:17/km
"Jul 9, 2022",8:17/km
"May 18, 2016",8:18/km
"Jun 12, 2016",8:18/km
"Jul 9, 2016",8:18/km
"Jul 8, 2016",8:18/km
"Jun 19, 2019",8:18/km
"Oct 10, 2022",8:18/km
"Jul 13, 2013",8:19/km
"Jul 23, 2014",8:19/km
"Jul 9, 2016",8:19/km
"Nov 29, 2019",8:19/km
"Apr 19, 2020",8:20/km
"Jun 16, 2021",8:20/km
"Jul 31, 2021",8:20/km
"Apr 1, 2015",8:21/km
"May 24, 2015",8:21/km
"Jun 12, 2016",8:21/km
"May 28, 2017",8:21/km
"Jul 8, 2017",8:21/km
"May 29, 2021",8:21/km
"Apr 20, 2016",8:22/km
"Jun 18, 2016",8:22/km
"Jun 25, 2017",8:22/km
"Jul 14, 2018",8:22/km
"Jun 13, 2020",8:22/km
"Jul 9, 2022",8:22/km
"May 21, 2015",8:23/km
"May 28, 2017",8:23/km
"Oct 5, 2017",8:23/km
"Jul 11, 2015",8:24/km
"Jun 15, 2019",8:24/km
"Jun 7, 2020",8:24/km
"May 16, 2021",8:24/km
"Jun 12, 2021",8:24/km
"Apr 20, 2016",8:25/km
"Apr 18, 2017",8:25/km
"Jun 8, 2019",8:25/km
"Aug 30, 2021",8:25/km
"May 8, 2019",8:26/km
"Jul 13, 2019",8:26/km
"Jul 13, 2019",8:26/km
"May 21, 2020",8:26/km
"Jul 5, 2020",8:26/km
"May 29, 2021",8:26/km
"Jul 9, 2022",8:26/km
"Jul 13, 2019",8:27/km
"May 18, 2020",8:27/km
"Jul 16, 2022",8:27/km
"Jul 5, 2020",8:28/km
"Sep 14, 2022",8:28/km
"Jan 10, 2015",8:29/km
"May 31, 2015",8:29/km
"Jul 9, 2016",8:29/km
"Jul 5, 2020",8:29/km
"May 31, 2015",8:30/km
"Jul 7, 2018",8:30/km
"Jul 7, 2018",8:30/km
"Apr 28, 2019",8:30/km
"Jul 1, 2022",8:30/km
"Aug 6, 2021",8:31/km
"Apr 7, 2015",8:32/km
"Apr 11, 2015",8:32/km
"Jun 17, 2018",8:32/km
"Jul 14, 2019",8:32/km
"Jul 9, 2022",8:32/km
"Jun 2, 2018",8:33/km
"Sep 8, 2019",8:33/km
"Sep 5, 2016",8:33/km
"May 3, 2017",8:33/km
"May 28, 2017",8:33/km
"Jul 9, 2017",8:33/km
"Jul 14, 2012",8:34/km
"Apr 8, 2015",8:34/km
"Apr 3, 2016",8:34/km
"Jul 8, 2016",8:34/km
"Jul 8, 2017",8:34/km
"Jul 8, 2017",8:34/km
"Jul 8, 2017",8:34/km
"Oct 13, 2018",8:34/km
"Jun 23, 2019",8:34/km
"Jul 13, 2019",8:34/km
"Jun 25, 2017",8:35/km
"Oct 3, 2020",8:35/km
"May 1, 2021",8:35/km
"May 29, 2021",8:35/km
"Jun 1, 2022",8:35/km
"Jul 13, 2013",8:36/km
"Jun 11, 2017",8:36/km
"Jun 11, 2017",8:36/km
"Jun 24, 2015",8:37/km
"Jul 14, 2018",8:37/km
"Apr 27, 2019",8:37/km
"Jun 8, 2019",8:37/km
"Jun 29, 2022",8:37/km
"Jul 8, 2016",8:38/km
"Jul 14, 2018",8:38/km
"Jul 9, 2011",8:39/km
"Jul 8, 2017",8:39/km
"Oct 5, 2017",8:39/km
"Jun 2, 2018",8:39/km
"Aug 30, 2021",8:39/km
"Jul 9, 2022",8:39/km
"Jul 9, 2022",8:39/km
"Jul 11, 2015",8:40/km
"Apr 6, 2022",8:40/km
"Jul 9, 2022",8:40/km
"May 14, 2014",8:41/km
"Jul 13, 2016",8:41/km
"Feb 20, 2016",8:41/km
"Jan 20, 2019",8:41/km
"Jul 13, 2019",8:41/km
"Mar 29, 2020",8:41/km
"Oct 23, 2021",8:41/km
"May 23, 2019",8:42/km
"Oct 17, 2020",8:42/km
"Jul 9, 2022",8:42/km
"Sep 18, 2022",8:42/km
"Apr 16, 2016",8:43/km
"Jun 25, 2017",8:43/km
"May 23, 2018",8:43/km
"Jul 14, 2018",8:43/km
"Apr 8, 2020",8:43/km
"May 31, 2022",8:43/km
"Mar 7, 2015",8:44/km
"Aug 30, 2020",8:44/km
"Sep 11, 2021",8:44/km
"Jul 30, 2016",8:45/km
"Aug 14, 2020",8:45/km
"Oct 31, 2020",8:45/km
"Jul 24, 2013",8:46/km
"Jun 24, 2020",8:46/km
"Apr 21, 2021",8:46/km
"Aug 7, 2021",8:46/km
"Oct 23, 2022",8:46/km
"Jun 17, 2017",8:47/km
"Jul 9, 2016",8:48/km
"Jun 11, 2017",8:48/km
"Jun 18, 2017",8:48/km
"Jul 13, 2019",8:48/km
"Jul 13, 2013",8:49/km
"Apr 29, 2017",8:49/km
"May 11, 2017",8:49/km
"Apr 21, 2018",8:49/km
"Jul 5, 2020",8:49/km
"Apr 21, 2021",8:49/km
"Jun 28, 2017",8:50/km
"Jul 25, 2020",8:50/km
"Sep 26, 2020",8:50/km
"Aug 8, 2021",8:50/km
"Jun 11, 2022",8:50/km
"May 31, 2014",8:51/km
"Jul 10, 2016",8:51/km
"Jun 2, 2018",8:51/km
"Jul 3, 2019",8:51/km
"Jul 7, 2019",8:51/km
"Oct 31, 2020",8:51/km
"Nov 15, 2020",8:51/km
"Jul 8, 2016",8:52/km
"Sep 18, 2022",8:52/km
"Mar 26, 2016",8:52/km
"Apr 16, 2016",8:52/km
"Jun 19, 2019",8:52/km
"Jul 13, 2019",8:52/km
"Mar 25, 2012",8:53/km
"Sep 3, 2016",8:53/km
"May 28, 2017",8:53/km
"Jun 28, 2020",8:53/km
"Jun 19, 2019",8:53/km
"Jul 3, 2022",8:53/km
"Aug 7, 2011",8:54/km
"Jun 5, 2016",8:54/km
"Jul 8, 2017",8:54/km
"Jul 16, 2017",8:54/km
"Aug 1, 2020",8:54/km
"Aug 24, 2020",8:54/km
"Nov 6, 2022",8:54/km
"Jun 17, 2018",8:55/km
"Jun 1, 2022",8:55/km
"Jun 29, 2014",8:56/km
"Apr 18, 2020",8:56/km
"Apr 10, 2021",8:56/km
"Feb 28, 2015",8:57/km
"Apr 1, 2015",8:57/km
"Jun 4, 2022",8:57/km
"Apr 10, 2015",8:58/km
"May 13, 2018",8:58/km
"Jun 3, 2022",8:58/km
"Jul 9, 2022",8:58/km
"Oct 17, 2015",8:59/km
"Jul 8, 2017",8:59/km
"Jul 1, 2020",8:59/km
"Jul 14, 2021",8:59/km
"May 13, 2022",8:59/km
"Dec 17, 2016",9:00/km
"Jun 24, 2018",9:00/km
"May 4, 2019",9:00/km
"May 23, 2019",9:00/km
"Jul 9, 2022",9:00/km
"Jul 9, 2022",9:00/km
"Jul 3, 2015",9:01/km
"Aug 26, 2018",9:01/km
"Apr 5, 2020",9:01/km
"Apr 24, 2020",9:01/km
"Jun 5, 2021",9:01/km
"Jun 6, 2021",9:01/km
"Jul 8, 2016",9:02/km
"May 23, 2018",9:02/km
"Sep 8, 2019",9:02/km
"Jul 25, 2020",9:02/km
"May 22, 2016",9:03/km
"Jun 10, 2020",9:03/km
"Jul 9, 2022",9:03/km
"Sep 5, 2015",9:04/km
"Sep 5, 2010",9:04/km
"May 31, 2017",9:04/km
"Jun 29, 2019",9:04/km
"Jun 15, 2014",9:05/km
"Jul 14, 2018",9:05/km
"May 5, 2021",9:05/km
"Jul 9, 2022",9:05/km
"Jun 10, 2018",9:06/km
"Jul 1, 2018",9:06/km
"Apr 10, 2019",9:06/km
"Jun 5, 2021",9:06/km
"May 9, 2018",9:07/km
"Aug 18, 2019",9:07/km
"Jun 5, 2021",9:07/km
"Jun 26, 2005",9:08/km
"Jun 18, 2017",9:08/km
"Jul 5, 2018",9:08/km
"May 27, 2017",9:09/km
"Jul 13, 2019",9:09/km
"Sep 12, 2021",9:09/km
"May 22, 2022",9:09/km
"Jul 11, 2015",9:10/km
"May 22, 2016",9:10/km
"Oct 16, 2020",9:10/km
"Apr 5, 2017",9:10/km
"May 11, 2017",9:10/km
"May 27, 2018",9:10/km
"Oct 11, 2021",9:10/km
"May 19, 2020",9:11/km
"Jan 27, 2019",9:12/km
"Jun 4, 2022",9:12/km
"Jul 9, 2022",9:12/km
"Jul 8, 2017",9:13/km
"May 23, 2018",9:13/km
"Jan 4, 2020",9:13/km
"Jun 29, 2013",9:14/km
"Jul 12, 2014",9:14/km
"Aug 26, 2017",9:14/km
"Apr 25, 2018",9:14/km
"Jul 4, 2018",9:14/km
"Jul 13, 2019",9:14/km
"Jul 16, 2022",9:14/km
"May 31, 2017",9:15/km
"Jul 8, 2017",9:15/km
"Jul 14, 2018",9:16/km
"Jan 23, 2021",9:16/km
"Apr 20, 2016",9:17/km
"Jul 8, 2016",9:17/km
"May 4, 2019",9:17/km
"Jun 25, 2019",9:17/km
"Jun 25, 2019",9:17/km
"Apr 6, 2022",9:17/km
"Jun 24, 2012",9:18/km
"Apr 25, 2018",9:18/km
"Jun 13, 2018",9:18/km
"Mar 14, 2021",9:18/km
"Jul 14, 2018",9:19/km
"Apr 27, 2019",9:19/km
"May 4, 2019",9:19/km
"Jun 17, 2020",9:19/km
"Apr 10, 2021",9:19/km
"May 25, 2022",9:19/km
"May 28, 2022",9:19/km
"Jun 11, 2022",9:19/km
"May 4, 2019",9:20/km
"Jun 5, 2019",9:20/km
"May 23, 2020",9:20/km
"Apr 27, 2021",9:20/km
"Jun 4, 2022",9:20/km
"Jul 11, 2015",9:21/km
"Jun 20, 2018",9:21/km
"Apr 27, 2019",9:21/km
"Jul 10, 2020",9:21/km
"Nov 11, 2020",9:21/km
"Nov 22, 2020",9:21/km
"Nov 8, 2015",9:22/km
"Jun 12, 2016",9:22/km
"Jun 30, 2019",9:22/km
"Aug 20, 2020",9:22/km
"Jul 11, 2015",9:24/km
"Jul 13, 2019",9:24/km
"Jul 11, 2020",9:24/km
"Jul 1, 2021",9:24/km
"Jul 12, 2014",9:25/km
"Apr 25, 2018",9:25/km
"Jun 2, 2018",9:25/km
"Jul 13, 2019",9:25/km
"Aug 29, 2020",9:25/km
"Jul 18, 2021",9:25/km
"May 4, 2022",9:25/km
"Jun 13, 2015",9:26/km
"Oct 20, 2018",9:26/km
"Jul 19, 2020",9:26/km
"May 22, 2022",9:27/km
"Oct 3, 2020",9:28/km
"Jun 2, 2022",9:28/km
"Jul 9, 2022",9:28/km
"Sep 29, 2022",9:28/km
"Aug 2, 2014",9:29/km
"Apr 24, 2019",9:29/km
"Jul 9, 2016",9:29/km
"Jun 18, 2017",9:29/km
"Jun 12, 2010",9:30/km
"Jul 14, 2018",9:30/km
"Jul 13, 2013",9:31/km
"Jul 9, 2022",9:31/km
"Jul 11, 2015",9:32/km
"Jul 8, 2016",9:32/km
"Jul 15, 2018",9:32/km
"May 8, 2019",9:32/km
"Jul 3, 2019",9:32/km
"Jul 11, 2020",9:32/km
"Jan 23, 2021",9:32/km
"Oct 2, 2021",9:32/km
"Oct 13, 2022",9:32/km
"Jun 24, 2017",9:33/km
"Dec 16, 2018",9:33/km
"Jun 7, 2020",9:33/km
"Nov 22, 2020",9:33/km
"Jun 11, 2016",9:34/km
"Jun 19, 2016",9:34/km
"Jul 15, 2018",9:34/km
"Oct 20, 2018",9:34/km
"May 26, 2019",9:34/km
"Aug 24, 2014",9:35/km
"Apr 25, 2015",9:36/km
"Sep 5, 2015",9:36/km
"Jul 14, 2018",9:36/km
"Apr 25, 2018",9:37/km
"Jul 27, 2020",9:37/km
"May 28, 2017",9:38/km
"Jul 12, 2014",9:39/km
"Sep 13, 2014",9:39/km
"Jul 11, 2015",9:39/km
"Jun 23, 2020",9:40/km
"May 9, 2021",9:40/km
"Jul 9, 2022",9:40/km
"Jul 15, 2018",9:41/km
"Jul 3, 2019",9:41/km
"Jul 13, 2019",9:41/km
"Oct 10, 2021",9:41/km
"Jun 11, 2019",9:42/km
"Jul 13, 2019",9:42/km
"Jul 12, 2020",9:42/km
"Sep 2, 2020",9:42/km
"May 8, 2021",9:42/km
"May 10, 2021",9:42/km
"Aug 14, 2022",9:42/km
"Mar 29, 2014",9:43/km
"Jul 22, 2017",9:43/km
"May 9, 2020",9:43/km
"May 11, 2020",9:43/km
"Jun 8, 2021",9:43/km
"Jul 14, 2018",9:44/km
"May 22, 2022",9:44/km
"May 26, 2017",9:45/km
"Aug 24, 2017",9:46/km
"Oct 1, 2022",9:46/km
"Apr 16, 2017",9:47/km
"Sep 27, 2020",9:47/km
"Jun 18, 2016",9:48/km
"May 12, 2018",9:48/km
"Jun 17, 2018",9:48/km
"Jul 14, 2018",9:48/km
"Jul 29, 2020",9:48/km
"Jun 12, 2016",9:48/km
"Jun 19, 2020",9:48/km
"Sep 29, 2022",9:48/km
"May 22, 2016",9:49/km
"May 28, 2017",9:49/km
"Mar 24, 2018",9:49/km
"May 17, 2019",9:49/km
"May 18, 2019",9:49/km
"Jul 1, 2019",9:49/km
"Jun 14, 2020",9:49/km
"Apr 24, 2021",9:49/km
"Jun 4, 2022",9:49/km
"Jul 11, 2015",9:50/km
"Oct 17, 2015",9:50/km
"Apr 16, 2016",9:50/km
"Mar 30, 2019",9:50/km
"Mar 30, 2019",9:50/km
"Mar 29, 2020",9:50/km
"Apr 4, 2020",9:50/km
"Nov 28, 2020",9:50/km
"Nov 28, 2020",9:50/km
"Jun 1, 2019",9:51/km
"Jul 9, 2017",9:52/km
"Apr 27, 2019",9:52/km
"Mar 21, 2020",9:52/km
"May 27, 2020",9:52/km
"May 8, 2021",9:52/km
"Jul 29, 2017",9:53/km
"Sep 19, 2015",9:54/km
"Jun 1, 2019",9:54/km
"Apr 23, 2016",9:55/km
"Jun 2, 2015",9:56/km
"Jul 8, 2017",9:56/km
"May 26, 2019",9:56/km
"Jul 18, 2020",9:56/km
"Aug 29, 2020",9:56/km
"May 13, 2021",9:57/km
"Jun 29, 2022",9:57/km
"Apr 23, 2016",9:58/km
"May 7, 2017",9:58/km
"Jul 8, 2017",9:58/km
"Jun 16, 2018",9:58/km
"May 18, 2019",9:58/km
"Jun 13, 2020",9:58/km
"Jul 17, 2022",9:58/km
"May 24, 2020",9:58/km
"Jul 13, 2013",9:59/km
"Jul 11, 2015",9:59/km
"Jul 12, 2019",9:59/km
"May 30, 2021",9:59/km
"Jun 19, 2016",10:00/km
"Jul 8, 2017",10:00/km
"Apr 27, 2019",10:00/km
"May 29, 2021",10:00/km
"May 3, 2017",10:01/km
"Apr 27, 2019",10:01/km
"Jun 19, 2019",10:01/km
"Jul 13, 2019",10:01/km
"Aug 8, 2020",10:01/km
"Sep 29, 2022",10:01/km
"Jun 15, 2013",10:02/km
"Jun 14, 2015",10:02/km
"Jul 15, 2018",10:02/km
"May 22, 2019",10:02/km
"Aug 29, 2020",10:02/km
"Jul 17, 2022",10:02/km
"Oct 11, 2022",10:02/km
"Jun 24, 2018",10:03/km
"Apr 27, 2019",10:03/km
"May 22, 2021",10:03/km
"May 23, 2021",10:03/km
"Jun 16, 2013",10:04/km
"May 17, 2017",10:04/km
"Jul 11, 2020",10:04/km
"Mar 7, 2021",10:04/km
"Feb 20, 2022",10:04/km
"May 22, 2022",10:04/km
"Jun 13, 2015",10:05/km
"Jul 13, 2019",10:05/km
"Jul 13, 2019",10:05/km
"Jun 23, 2020",10:05/km
"Mar 22, 2014",10:06/km
"Feb 21, 2015",10:06/km
"Aug 21, 2017",10:06/km
"Sep 24, 2017",10:06/km
"May 23, 2018",10:06/km
"Jul 12, 2014",10:06/km
"Dec 2, 2018",10:06/km
"Jun 13, 2020",10:06/km
"Mar 15, 2015",10:07/km
"May 22, 2022",10:07/km
"Jun 4, 2022",10:07/km
"Jun 22, 2013",10:08/km
"Jul 9, 2017",10:08/km
"May 18, 2019",10:08/km
"Jul 8, 2017",10:10/km
"May 22, 2019",10:10/km
"Jul 13, 2019",10:10/km
"Jun 11, 2022",10:11/km
"Jun 13, 2020",10:12/km
"Aug 21, 2021",10:12/km
"Aug 21, 2021",10:12/km
"Jun 11, 2022",10:12/km
"Jul 8, 2017",10:13/km
"Jun 16, 2019",10:13/km
"Jun 26, 2021",10:13/km
"Jul 9, 2022",10:13/km
"Nov 9, 2020",10:14/km
"Jul 28, 2013",10:15/km
"Jul 8, 2017",10:15/km
"Oct 11, 2022",10:15/km
"May 9, 2018",10:16/km
"Jul 9, 2022",10:16/km
"Nov 11, 2017",10:17/km
"Jul 16, 2022",10:17/km
"May 23, 2019",10:18/km
"Jun 19, 2021",10:18/km
"Aug 7, 2021",10:18/km
"Jul 14, 2018",10:20/km
"Jul 3, 2019",10:20/km
"Mar 28, 2020",10:20/km
"Oct 18, 2020",10:20/km
"Jul 11, 2021",10:20/km
"Jul 9, 2016",10:21/km
"May 26, 2019",10:21/km
"May 26, 2019",10:21/km
"Jul 13, 2019",10:21/km
"Jul 28, 2019",10:22/km
"Jun 19, 2021",10:22/km
"Sep 17, 2022",10:22/km
"Jun 4, 2017",10:23/km
"Jun 10, 2019",10:23/km
"Jul 13, 2019",10:23/km
"Mar 12, 2022",10:23/km
"Jul 9, 2022",10:23/km
"Jun 21, 2015",10:24/km
"May 11, 2017",10:24/km
"Jul 8, 2017",10:24/km
"Jun 30, 2018",10:24/km
"May 15, 2020",10:24/km
"Aug 27, 2022",10:24/km
"Jul 8, 2017",10:25/km
"Jul 14, 2018",10:25/km
"Aug 31, 2019",10:25/km
"Jan 17, 2021",10:25/km
"Jun 17, 2022",10:25/km
"Jun 18, 2016",10:25/km
"Jun 18, 2017",10:25/km
"Sep 1, 2018",10:25/km
"Apr 26, 2021",10:25/km
"May 2, 2021",10:25/km
"Jun 19, 2022",10:25/km
"Aug 26, 2017",10:26/km
"May 13, 2018",10:26/km
"Jul 14, 2018",10:26/km
"Aug 21, 2022",10:26/km
"Jul 8, 2017",10:27/km
"Jul 13, 2019",10:27/km
"Aug 7, 2020",10:27/km
"Jun 19, 2022",10:27/km
"Jun 22, 2013",10:28/km
"Feb 20, 2016",10:28/km
"Jul 21, 2018",10:28/km
"Jul 8, 2017",10:29/km
"Aug 6, 2021",10:29/km
"Apr 12, 2014",10:30/km
"Sep 10, 2017",10:30/km
"Jul 30, 2021",10:31/km
"Jul 9, 2022",10:31/km
"Jun 16, 2019",10:32/km
"May 23, 2018",10:33/km
"Jun 30, 2018",10:33/km
"Dec 29, 2019",10:33/km
"Jun 11, 2020",10:33/km
"Jan 14, 2021",10:33/km
"Jun 19, 2022",10:33/km
"Jun 11, 2017",10:34/km
"Jul 4, 2018",10:34/km
"Jul 21, 2018",10:34/km
"Jul 1, 2013",10:35/km
"Feb 22, 2015",10:35/km
"Jul 11, 2015",10:35/km
"Jul 24, 2016",10:35/km
"Jul 22, 2017",10:35/km
"Oct 20, 2018",10:35/km
"May 23, 2019",10:35/km
"Jul 9, 2022",10:35/km
"Jan 25, 2014",10:37/km
"Jul 11, 2015",10:37/km
"Apr 24, 2021",10:37/km
"Jul 12, 2020",10:38/km
"Apr 23, 2016",10:39/km
"Jul 29, 2017",10:39/km
"Apr 28, 2016",10:40/km
"Jun 24, 2018",10:40/km
"Jul 14, 2018",10:40/km
"Aug 24, 2013",10:41/km
"May 27, 2018",10:41/km
"Jun 6, 2020",10:41/km
"Jun 20, 2021",10:41/km
"Jul 10, 2022",10:41/km
"Oct 8, 2022",10:41/km
"Jun 10, 2017",10:42/km
"Sep 9, 2018",10:42/km
"May 15, 2021",10:42/km
"May 15, 2021",10:42/km
"May 17, 2020",10:43/km
"Jul 12, 2020",10:43/km
"Sep 5, 2012",10:44/km
"Jul 13, 2019",10:44/km
"Mar 19, 2022",10:44/km
"Apr 3, 2015",10:45/km
"Jun 5, 2020",10:45/km
"Jul 18, 2020",10:45/km
"Sep 19, 2021",10:45/km
"Apr 30, 2022",10:45/km
"Jul 10, 2022",10:45/km
"Jul 14, 2019",10:46/km
"Jun 24, 2020",10:46/km
"Jun 17, 2018",10:47/km
"Jun 20, 2020",10:47/km
"Jul 8, 2020",10:47/km
"Apr 20, 2021",10:47/km
"Aug 4, 2021",10:47/km
"Jul 9, 2016",10:48/km
"Jul 12, 2020",10:48/km
"Aug 22, 2021",10:48/km
"Mar 16, 2022",10:48/km
"Apr 17, 2015",10:49/km
"Jul 11, 2015",10:49/km
"Jul 15, 2017",10:49/km
"Apr 21, 2018",10:49/km
"Jun 20, 2020",10:49/km
"May 21, 2022",10:49/km
"Feb 28, 2015",10:50/km
"Jul 12, 2014",10:51/km
"Apr 17, 2021",10:51/km
"Sep 17, 2022",10:51/km
"Jun 6, 2015",10:52/km
"Jul 2, 2018",10:52/km
"Jun 5, 2020",10:52/km
"Mar 7, 2021",10:52/km
"Jul 9, 2022",10:52/km
"Apr 1, 2015",10:53/km
"Jul 14, 2018",10:53/km
"Jun 26, 2022",10:53/km
"Jul 12, 2022",10:53/km
"Apr 2, 2017",10:54/km
"May 19, 2018",10:54/km
"May 31, 2020",10:54/km
"Mar 18, 2018",10:55/km
"Apr 27, 2019",10:55/km
"Jul 13, 2019",10:55/km
"Jun 5, 2020",10:55/km
"Jun 7, 2020",10:55/km
"Jun 11, 2022",10:55/km
"Aug 27, 2022",10:56/km
"Mar 18, 2018",10:57/km
"Jul 14, 2018",10:57/km
"Jul 16, 2022",10:57/km
"Aug 7, 2022",10:58/km
"May 5, 2018",10:59/km
"May 22, 2022",10:59/km
"May 19, 2018",11:00/km
"Jan 13, 2018",11:01/km
"Jun 15, 2019",11:01/km
"Feb 16, 2020",11:01/km
"Jun 30, 2018",11:02/km
"Jun 30, 2018",11:02/km
"Jul 13, 2019",11:02/km
"Jul 13, 2019",11:02/km
"Jul 10, 2022",11:02/km
"Sep 11, 2022",11:02/km
"Jul 9, 2011",11:02/km
"Jul 14, 2018",11:02/km
"Aug 7, 2021",11:02/km
"Sep 27, 2014",11:03/km
"Sep 12, 2018",11:03/km
"Jan 8, 2022",11:03/km
"May 19, 2018",11:04/km
"Jul 14, 2018",11:04/km
"Jul 14, 2018",11:05/km
"Jul 13, 2019",11:05/km
"Jul 8, 2016",11:07/km
"Apr 17, 2020",11:07/km
"Jun 13, 2020",11:07/km
"Jun 5, 2021",11:07/km
"Aug 30, 2020",11:08/km
"Sep 9, 2020",11:08/km
"Apr 5, 2017",11:09/km
"May 15, 2021",11:09/km
"Oct 11, 2022",11:09/km
"Jul 17, 2021",11:10/km
"Oct 20, 2018",11:11/km
"Mar 11, 2021",11:11/km
"Jun 13, 2022",11:11/km
"Jul 13, 2019",11:12/km
"Jun 5, 2020",11:12/km
"Aug 1, 2020",11:12/km
"Jul 10, 2022",11:12/km
"Oct 12, 2022",11:12/km
"Jul 1, 2013",11:13/km
"Jul 18, 2019",11:13/km
"Jun 10, 2020",11:13/km
"May 2, 2021",11:13/km
"Jun 26, 2021",11:13/km
"Aug 22, 2022",11:13/km
"Oct 11, 2022",11:13/km
"Jul 11, 2018",11:14/km
"Aug 22, 2020",11:14/km
"Sep 1, 2018",11:15/km
"Jun 15, 2019",11:15/km
"Jul 18, 2013",11:16/km
"May 23, 2017",11:16/km
"May 19, 2018",11:16/km
"Jun 6, 2020",11:16/km
"Jul 9, 2022",11:16/km
"Aug 24, 2018",11:18/km
"Jul 10, 2022",11:18/km
"Sep 9, 2020",11:19/km
"Apr 24, 2021",11:19/km
"Feb 5, 2022",11:19/km
"Jul 10, 2022",11:20/km
"Jul 4, 2020",11:21/km
"May 2, 2021",11:21/km
"Sep 4, 2021",11:21/km
"Apr 10, 2013",11:21/km
"Jun 7, 2020",11:21/km
"May 30, 2021",11:21/km
"Sep 4, 2021",11:21/km
"Sep 19, 2021",11:21/km
"Apr 16, 2016",11:22/km
"Jun 16, 2019",11:22/km
"Oct 19, 2014",11:23/km
"Jul 21, 2017",11:23/km
"Jul 13, 2019",11:23/km
"Jul 14, 2018",11:24/km
"Jul 13, 2019",11:24/km
"Jun 21, 2020",11:24/km
"Sep 5, 2020",11:24/km
"Jan 29, 2022",11:24/km
"Apr 1, 2015",11:25/km
"May 28, 2016",11:25/km
"Mar 21, 2018",11:25/km
"May 22, 2021",11:25/km
"May 31, 2017",11:26/km
"Jun 11, 2017",11:26/km
"May 22, 2021",11:26/km
"Apr 7, 2019",11:27/km
"Jun 13, 2020",11:27/km
"Sep 13, 2013",11:28/km
"Jul 9, 2016",11:28/km
"Jun 17, 2018",11:28/km
"Jul 13, 2019",11:28/km
"Jun 14, 2020",11:28/km
"Apr 30, 2022",11:28/km
"Apr 5, 2017",11:29/km
"Nov 30, 2017",11:29/km
"Apr 29, 2020",11:29/km
"May 23, 2015",11:30/km
"Jun 5, 2016",11:30/km
"Apr 27, 2019",11:30/km
"Jul 24, 2019",11:30/km
"Aug 28, 2019",11:30/km
"Jul 12, 2014",11:31/km
"Sep 26, 2020",11:32/km
"Nov 30, 2017",11:33/km
"Mar 5, 2022",11:33/km
"Jun 11, 2022",11:33/km
"Aug 7, 2010",11:34/km
"Jun 28, 2014",11:35/km
"Apr 22, 2015",11:35/km
"Nov 12, 2018",11:35/km
"Aug 17, 2019",11:35/km
"May 19, 2018",11:36/km
"May 21, 2021",11:36/km
"Jun 5, 2021",11:36/km
"Jul 9, 2022",11:36/km
"May 22, 2017",11:37/km
"Jun 2, 2021",11:37/km
"Jul 9, 2022",11:37/km
"May 28, 2020",11:38/km
"Jul 28, 2021",11:38/km
"Apr 1, 2015",11:39/km
"Aug 5, 2018",11:39/km
"Jul 14, 2019",11:39/km
"Jul 4, 2020",11:39/km
"Nov 30, 2020",11:39/km
"Dec 29, 2013",11:40/km
"Jul 13, 2018",11:40/km
"Sep 1, 2018",11:40/km
"Aug 25, 2020",11:40/km
"May 29, 2022",11:40/km
"Jul 12, 2014",11:41/km
"Jul 9, 2022",11:41/km
"May 4, 2020",11:42/km
"Jun 28, 2020",11:42/km
"Oct 6, 2021",11:42/km
"May 10, 2015",11:43/km
"Jul 2, 2017",11:43/km
"May 20, 2019",11:43/km
"May 22, 2021",11:44/km
"Jun 2, 2021",11:44/km
"Mar 5, 2022",11:44/km
"Jul 10, 2022",11:44/km
"Jul 13, 2019",11:45/km
"Oct 28, 2022",11:46/km
"Jul 8, 2017",11:47/km
"Aug 29, 2020",11:47/km
"Apr 26, 2021",11:47/km
"Aug 26, 2022",11:47/km
"Jun 27, 2018",11:48/km
"May 22, 2022",11:48/km
"Apr 11, 2020",11:49/km
"Aug 28, 2021",11:49/km
"May 1, 2020",11:49/km
"Jul 13, 2018",11:50/km
"Jul 13, 2019",11:50/km
"Aug 2, 2021",11:50/km
"Jul 1, 2018",11:51/km
