date,speed
"Aug 30, 2020",4:12/km
"Oct 21, 2020",4:12/km
"Feb 22, 2021",4:12/km
"Aug 17, 2022",4:12/km
"Feb 24, 2018",4:13/km
"Feb 24, 2019",4:13/km
"Nov 28, 2020",4:13/km
"Apr 12, 2021",4:13/km
"Jul 29, 2021",4:13/km
"Nov 15, 2020",4:13/km
"Jan 9, 2022",4:13/km
"Apr 24, 2022",4:13/km
"Nov 25, 2018",4:13/km
"Nov 9, 2019",4:13/km
"May 7, 2020",4:13/km
"Dec 27, 2020",4:13/km
"Jan 23, 2021",4:13/km
"Apr 6, 2021",4:13/km
"Mar 31, 2022",4:13/km
"Feb 16, 2022",4:14/km
"Jun 15, 2022",4:14/km
"Jul 20, 2022",4:14/km
"Oct 11, 2022",4:14/km
"Mar 24, 2018",4:15/km
"Apr 23, 2019",4:15/km
"May 24, 2019",4:15/km
"May 23, 2019",4:15/km
"Mar 22, 2020",4:15/km
"Mar 30, 2020",4:15/km
"Apr 17, 2021",4:15/km
"Mar 3, 2022",4:15/km
"Mar 22, 2022",4:15/km
"Jan 11, 2019",4:16/km
"Sep 26, 2020",4:16/km
"Jan 29, 2021",4:16/km
"Jun 28, 2022",4:16/km
"Jun 16, 2017",4:17/km
"Jun 14, 2018",4:17/km
"Oct 11, 2019",4:17/km
"May 8, 2020",4:17/km
"Nov 8, 2020",4:17/km
"Sep 18, 2021",4:17/km
"Jan 26, 2022",4:17/km
"Jun 4, 2017",4:17/km
"Jun 4, 2017",4:17/km
"Jun 4, 2017",4:17/km
"Feb 11, 2018",4:17/km
"Feb 13, 2018",4:17/km
"Feb 24, 2018",4:17/km
"Aug 7, 2019",4:17/km
"Sep 4, 2019",4:17/km
"Oct 22, 2019",4:17/km
"Jan 21, 2021",4:17/km
"Apr 18, 2021",4:17/km
"Jan 29, 2022",4:17/km
"Mar 13, 2022",4:17/km
"Apr 7, 2022",4:17/km
"Sep 23, 2022",4:17/km
"Jun 4, 2017",4:18/km
"Apr 3, 2018",4:18/km
"Apr 11, 2020",4:18/km
"May 1, 2021",4:18/km
"Feb 20, 2021",4:18/km
"Jan 31, 2022",4:18/km
"May 1, 2021",4:18/km
"Jun 4, 2017",4:19/km
"Feb 5, 2019",4:19/km
"Feb 15, 2019",4:19/km
"Apr 17, 2020",4:19/km
"Dec 20, 2017",4:19/km
"Dec 2, 2020",4:19/km
"Mar 6, 2021",4:19/km
"Jun 7, 2021",4:19/km
"Oct 12, 2021",4:19/km
"Nov 7, 2021",4:19/km
"Nov 16, 2021",4:19/km
"Jul 13, 2018",4:20/km
"Sep 30, 2018",4:20/km
"Apr 10, 2020",4:20/km
"Apr 21, 2021",4:20/km
"Jan 22, 2022",4:20/km
"Apr 4, 2017",4:21/km
"May 27, 2018",4:21/km
"Jul 7, 2018",4:21/km
"Jan 20, 2019",4:21/km
"Jan 26, 2019",4:21/km
"Mar 31, 2020",4:21/km
"Oct 3, 2020",4:21/km
"Dec 19, 2020",4:21/km
"Aug 9, 2021",4:21/km
"Apr 8, 2022",4:21/km
"Oct 14, 2022",4:21/km
"Feb 24, 2018",4:21/km
"Jul 7, 2018",4:21/km
"Jul 21, 2018",4:21/km
"Jul 18, 2019",4:21/km
"Oct 4, 2020",4:21/km
"Oct 25, 2020",4:21/km
"Mar 13, 2021",4:21/km
"Apr 2, 2021",4:21/km
"May 13, 2021",4:21/km
"Feb 28, 2021",4:21/km
"Feb 20, 2018",4:22/km
"Aug 12, 2018",4:22/km
"Dec 3, 2019",4:22/km
"Dec 8, 2019",4:22/km
"Jan 26, 2020",4:22/km
"Feb 2, 2021",4:22/km
"Jul 1, 2021",4:22/km
"Jul 5, 2021",4:22/km
"Dec 30, 2021",4:22/km
"Feb 27, 2022",4:22/km
"Jun 25, 2022",4:22/km
"Jun 25, 2022",4:22/km
"Sep 4, 2022",4:22/km
"Dec 8, 2018",4:23/km
"May 2, 2019",4:23/km
"Dec 3, 2019",4:23/km
"Feb 1, 2020",4:23/km
"Mar 30, 2020",4:23/km
"Dec 8, 2019",4:23/km
"Feb 5, 2021",4:23/km
"Oct 14, 2022",4:23/km
"Oct 16, 2022",4:23/km
"Feb 23, 2017",4:24/km
"Apr 29, 2018",4:24/km
"Apr 25, 2019",4:24/km
"May 10, 2019",4:24/km
"Apr 5, 2021",4:24/km
"Sep 26, 2021",4:24/km
"Sep 25, 2022",4:24/km
"Jul 6, 2017",4:25/km
"Jul 11, 2017",4:25/km
"Jan 4, 2018",4:25/km
"Jan 14, 2019",4:25/km
"Mar 23, 2019",4:25/km
"Aug 26, 2019",4:25/km
"Dec 25, 2019",4:25/km
"Mar 22, 2020",4:25/km
"Nov 3, 2021",4:25/km
"Feb 12, 2022",4:25/km
"Aug 18, 2022",4:25/km
"Oct 11, 2022",4:25/km
"Jul 9, 2017",4:25/km
"Jul 19, 2017",4:25/km
"Apr 8, 2019",4:25/km
"Mar 22, 2020",4:25/km
"Apr 24, 2020",4:25/km
"May 13, 2021",4:25/km
"Dec 18, 2021",4:25/km
"Jan 3, 2022",4:25/km
"Sep 10, 2022",4:25/km
"Oct 15, 2022",4:25/km
"Jun 4, 2018",4:26/km
"Aug 25, 2018",4:26/km
"Apr 29, 2020",4:26/km
"May 13, 2020",4:26/km
"May 21, 2020",4:26/km
"Apr 13, 2021",4:26/km
"Jan 23, 2022",4:26/km
"May 6, 2022",4:26/km
"May 10, 2022",4:26/km
"Jun 17, 2022",4:26/km
"Feb 13, 2017",4:27/km
"Nov 30, 2019",4:27/km
"Nov 21, 2020",4:27/km
"Jan 7, 2022",4:27/km
"Feb 13, 2022",4:27/km
"Feb 17, 2022",4:27/km
"Apr 5, 2022",4:27/km
"May 10, 2022",4:27/km
"Nov 6, 2022",4:27/km
"Mar 27, 2018",4:28/km
"Jun 17, 2018",4:28/km
"Jul 20, 2019",4:28/km
"Dec 4, 2019",4:28/km
"Apr 15, 2018",4:28/km
"Nov 29, 2020",4:28/km
"Dec 24, 2020",4:28/km
"Jun 14, 2021",4:28/km
"Feb 15, 2022",4:28/km
"Jan 24, 2018",4:29/km
"Mar 1, 2018",4:29/km
"Mar 4, 2018",4:29/km
"Mar 21, 2019",4:29/km
"Oct 13, 2019",4:29/km
"Jan 25, 2020",4:29/km
"Apr 11, 2020",4:29/km
"Dec 13, 2020",4:29/km
"Mar 6, 2021",4:29/km
"Feb 2, 2021",4:29/km
"Oct 24, 2020",4:29/km
"Sep 26, 2022",4:29/km
"May 18, 2017",4:29/km
"Mar 4, 2018",4:29/km
"Mar 18, 2018",4:29/km
"Apr 25, 2019",4:29/km
"Jun 6, 2019",4:29/km
"Jan 18, 2020",4:29/km
"Sep 10, 2020",4:29/km
"Feb 14, 2021",4:29/km
"Mar 21, 2022",4:29/km
"May 2, 2022",4:29/km
"Jun 14, 2022",4:29/km
"Apr 19, 2018",4:30/km
"Jun 1, 2019",4:30/km
"Nov 29, 2020",4:30/km
"Jan 18, 2021",4:30/km
"Mar 1, 2018",4:31/km
"Mar 19, 2018",4:31/km
"Nov 17, 2019",4:31/km
"Oct 31, 2020",4:31/km
"Nov 9, 2020",4:31/km
"Dec 9, 2020",4:31/km
"Mar 7, 2021",4:31/km
"Apr 17, 2021",4:31/km
"May 7, 2021",4:31/km
"Nov 1, 2021",4:31/km
"May 18, 2022",4:31/km
"Mar 17, 2021",4:31/km
"Oct 26, 2022",4:31/km
"May 31, 2017",4:32/km
"Sep 22, 2018",4:32/km
"Jun 19, 2020",4:32/km
"Jul 17, 2020",4:32/km
"Dec 5, 2020",4:32/km
"Feb 14, 2021",4:32/km
"Feb 16, 2021",4:32/km
"Mar 13, 2021",4:32/km
"Mar 29, 2021",4:32/km
"Apr 28, 2021",4:32/km
"Jul 5, 2020",4:32/km
"Jan 19, 2020",4:32/km
"Oct 28, 2018",4:33/km
"May 26, 2019",4:33/km
"Jul 31, 2019",4:33/km
"Oct 19, 2019",4:33/km
"Jul 3, 2021",4:33/km
"Apr 13, 2022",4:33/km
"Feb 13, 2021",4:33/km
"Oct 5, 2018",4:33/km
"Mar 4, 2018",4:33/km
"Dec 29, 2019",4:33/km
"Mar 6, 2020",4:33/km
"Jun 20, 2020",4:33/km
"Jun 27, 2020",4:33/km
"May 2, 2021",4:33/km
"May 4, 2021",4:33/km
"Oct 31, 2021",4:33/km
"Dec 2, 2021",4:33/km
"Jan 27, 2022",4:33/km
"Mar 6, 2021",4:33/km
"May 16, 2017",4:34/km
"Nov 18, 2017",4:34/km
"Feb 25, 2018",4:34/km
"Aug 13, 2018",4:34/km
"Sep 29, 2019",4:34/km
"Jan 12, 2020",4:34/km
"Apr 30, 2020",4:34/km
"Mar 13, 2021",4:34/km
"Mar 20, 2021",4:34/km
"Apr 29, 2021",4:34/km
"Apr 2, 2020",4:34/km
"Nov 13, 2021",4:34/km
"Jan 18, 2022",4:34/km
"Jan 22, 2022",4:34/km
"Mar 11, 2022",4:34/km
"Jan 26, 2020",4:34/km
"Dec 30, 2017",4:35/km
"Mar 31, 2018",4:35/km
"May 24, 2018",4:35/km
"Mar 27, 2019",4:35/km
"Mar 30, 2020",4:35/km
"Jun 7, 2020",4:35/km
"Jan 26, 2021",4:35/km
"Sep 4, 2022",4:35/km
"Jul 19, 2017",4:36/km
"Nov 25, 2017",4:36/km
"Jun 21, 2018",4:36/km
"Apr 24, 2019",4:36/km
"Jul 8, 2020",4:36/km
"Dec 26, 2020",4:36/km
"Feb 14, 2021",4:36/km
"Mar 16, 2021",4:36/km
"May 21, 2021",4:36/km
"Jan 2, 2017",4:36/km
"Jan 24, 2017",4:36/km
"May 27, 2017",4:36/km
"Jan 4, 2018",4:36/km
"Feb 18, 2018",4:36/km
"Jun 27, 2019",4:36/km
"Feb 18, 2020",4:36/km
"Oct 30, 2020",4:36/km
"Nov 10, 2020",4:36/km
"Feb 7, 2021",4:36/km
"Sep 27, 2020",4:36/km
"Sep 16, 2021",4:36/km
"Nov 13, 2021",4:36/km
"Jan 23, 2022",4:36/km
"Mar 18, 2022",4:36/km
"Oct 1, 2022",4:36/km
"Oct 12, 2022",4:36/km
"Nov 8, 2022",4:36/km
"Aug 16, 2017",4:37/km
"Nov 25, 2017",4:37/km
"Mar 25, 2018",4:37/km
"Dec 14, 2018",4:37/km
"Apr 14, 2019",4:37/km
"Apr 5, 2020",4:37/km
"Dec 10, 2020",4:37/km
"Feb 22, 2021",4:37/km
"Mar 30, 2021",4:37/km
"Apr 11, 2021",4:37/km
"Jul 8, 2021",4:37/km
"Jul 10, 2021",4:37/km
"Jul 13, 2021",4:37/km
"Oct 29, 2021",4:37/km
"Apr 14, 2022",4:37/km
"May 7, 2022",4:37/km
"Mar 30, 2021",4:37/km
"Feb 19, 2020",4:37/km
"May 17, 2022",4:37/km
"Nov 9, 2022",4:37/km
"Mar 29, 2018",4:38/km
"Jul 21, 2018",4:38/km
"Aug 18, 2019",4:38/km
"Jan 26, 2020",4:38/km
"May 17, 2020",4:38/km
"Jun 23, 2020",4:38/km
"Jul 24, 2020",4:38/km
"Aug 6, 2020",4:38/km
"Nov 24, 2020",4:38/km
"Dec 7, 2020",4:38/km
"Dec 19, 2021",4:38/km
"Dec 8, 2018",4:39/km
"Sep 7, 2019",4:39/km
"Apr 6, 2020",4:39/km
"May 19, 2020",4:39/km
"Jun 9, 2020",4:39/km
"Dec 20, 2020",4:39/km
"Jul 23, 2021",4:39/km
"Apr 10, 2021",4:39/km
"Oct 18, 2021",4:39/km
"Mar 5, 2022",4:39/km
"Jul 23, 2017",4:40/km
"Jan 12, 2019",4:40/km
"Dec 14, 2019",4:40/km
"Apr 6, 2020",4:40/km
"Dec 26, 2020",4:40/km
"Feb 22, 2021",4:40/km
"Jun 1, 2021",4:40/km
"Dec 20, 2021",4:40/km
"Jan 5, 2022",4:40/km
"Aug 15, 2022",4:40/km
"Oct 11, 2022",4:40/km
"Sep 15, 2018",4:40/km
"May 26, 2019",4:40/km
"Feb 19, 2020",4:40/km
"Feb 24, 2020",4:40/km
"Apr 9, 2020",4:40/km
"Apr 12, 2020",4:40/km
"Apr 22, 2020",4:40/km
"Apr 26, 2020",4:40/km
"Aug 22, 2020",4:40/km
"Oct 12, 2020",4:40/km
"Jan 11, 2021",4:40/km
"Jul 31, 2021",4:40/km
"Feb 23, 2022",4:40/km
"Jul 17, 2022",4:40/km
"Feb 27, 2022",4:40/km
"Mar 18, 2017",4:41/km
"Apr 8, 2018",4:41/km
"Jun 6, 2018",4:41/km
"Jul 31, 2019",4:41/km
"Mar 30, 2020",4:41/km
"Apr 5, 2020",4:41/km
"Dec 5, 2020",4:41/km
"Apr 5, 2020",4:41/km
"Feb 5, 2021",4:41/km
"Mar 25, 2021",4:41/km
"Mar 28, 2021",4:41/km
"May 1, 2021",4:41/km
"Apr 20, 2022",4:41/km
"Jun 15, 2022",4:41/km
"Oct 22, 2022",4:41/km
"Sep 10, 2017",4:42/km
"Apr 26, 2018",4:42/km
"Mar 23, 2019",4:42/km
"Nov 25, 2019",4:42/km
"Feb 15, 2020",4:42/km
"Jan 28, 2020",4:42/km
"Mar 31, 2020",4:42/km
"Sep 18, 2018",4:42/km
"Sep 9, 2020",4:42/km
"Aug 10, 2021",4:42/km
"May 23, 2017",4:42/km
"Dec 5, 2021",4:42/km
"Dec 23, 2021",4:42/km
"Jul 28, 2022",4:42/km
"Aug 14, 2022",4:42/km
"May 24, 2017",4:43/km
"Nov 17, 2019",4:43/km
"Jan 26, 2020",4:43/km
"Jun 21, 2020",4:43/km
"Sep 9, 2020",4:43/km
"May 30, 2021",4:43/km
"Oct 20, 2021",4:43/km
"Jan 18, 2022",4:43/km
"Jul 20, 2022",4:43/km
"Sep 7, 2022",4:43/km
"Oct 13, 2022",4:43/km
"Sep 6, 2017",4:44/km
"Oct 31, 2017",4:44/km
"Nov 24, 2018",4:44/km
"Dec 21, 2018",4:44/km
"May 28, 2019",4:44/km
"Jun 9, 2019",4:44/km
"Jul 18, 2019",4:44/km
"Feb 15, 2020",4:44/km
"Dec 5, 2020",4:44/km
"Dec 6, 2020",4:44/km
"Dec 15, 2020",4:44/km
"Aug 29, 2021",4:44/km
"Sep 12, 2021",4:44/km
"Oct 22, 2021",4:44/km
"Aug 29, 2021",4:44/km
"Mar 12, 2022",4:44/km
"Feb 25, 2018",4:44/km
"Sep 26, 2018",4:44/km
"Oct 19, 2019",4:44/km
"Feb 26, 2020",4:44/km
"Mar 6, 2020",4:44/km
"May 11, 2021",4:44/km
"May 14, 2021",4:44/km
"May 19, 2021",4:44/km
"Sep 19, 2021",4:44/km
"Oct 6, 2021",4:44/km
"Jan 16, 2022",4:44/km
"May 28, 2022",4:44/km
"May 28, 2022",4:44/km
"Sep 13, 2022",4:44/km
"Aug 6, 2018",4:45/km
"Jul 22, 2019",4:45/km
"Jan 20, 2020",4:45/km
"Apr 26, 2020",4:45/km
"Apr 24, 2019",4:45/km
"Jul 28, 2020",4:45/km
"Feb 3, 2021",4:45/km
"Sep 7, 2021",4:45/km
"Nov 28, 2021",4:45/km
"Jun 5, 2022",4:45/km
"Jun 19, 2017",4:46/km
"Aug 27, 2017",4:46/km
"Sep 24, 2017",4:46/km
"Apr 3, 2018",4:46/km
"Jul 4, 2019",4:46/km
"Dec 8, 2019",4:46/km
"Feb 6, 2020",4:46/km
"Mar 8, 2020",4:46/km
"Mar 29, 2020",4:46/km
"Mar 28, 2021",4:46/km
"Oct 27, 2021",4:46/km
"Jan 31, 2022",4:46/km
"Apr 14, 2022",4:46/km
"Aug 5, 2022",4:46/km
"Nov 1, 2022",4:46/km
"Apr 7, 2019",4:47/km
"Jul 22, 2019",4:47/km
"Mar 9, 2019",4:47/km
"Jun 4, 2020",4:47/km
"Dec 4, 2020",4:47/km
"Dec 6, 2020",4:47/km
"Jan 8, 2021",4:47/km
"May 23, 2021",4:47/km
"Jun 22, 2021",4:47/km
"Nov 28, 2021",4:47/km
"Dec 11, 2021",4:47/km
"Jan 23, 2022",4:47/km
"Mar 18, 2017",4:48/km
"Mar 19, 2017",4:48/km
"Apr 7, 2018",4:48/km
"May 19, 2018",4:48/km
"Sep 19, 2018",4:48/km
"Oct 31, 2018",4:48/km
"Jul 30, 2019",4:48/km
"Nov 2, 2019",4:48/km
"Apr 28, 2020",4:48/km
"May 9, 2020",4:48/km
"Jul 4, 2020",4:48/km
"Oct 16, 2020",4:48/km
"Dec 4, 2020",4:48/km
"Feb 28, 2021",4:48/km
"May 11, 2021",4:48/km
"Jun 16, 2021",4:48/km
"Dec 11, 2021",4:48/km
"Mar 4, 2022",4:48/km
"Apr 14, 2022",4:48/km
"Aug 21, 2022",4:48/km
"Oct 26, 2022",4:48/km
"Jan 6, 2019",4:48/km
"Aug 3, 2019",4:48/km
"Apr 28, 2022",4:48/km
"Jun 8, 2021",4:48/km
"Jul 28, 2022",4:48/km
"Oct 31, 2022",4:48/km
"Aug 27, 2017",4:49/km
"Feb 1, 2019",4:49/km
"May 20, 2019",4:49/km
"Jul 23, 2019",4:49/km
"Oct 29, 2019",4:49/km
"Dec 1, 2019",4:49/km
"Apr 22, 2021",4:49/km
"Jun 24, 2021",4:49/km
"Jan 26, 2022",4:49/km
"Jan 30, 2022",4:49/km
"Feb 5, 2022",4:49/km
"Feb 13, 2022",4:49/km
"Aug 16, 2018",4:50/km
"Aug 3, 2019",4:50/km
"Jan 13, 2019",4:50/km
"Aug 26, 2019",4:50/km
"Dec 29, 2019",4:50/km
"May 18, 2020",4:50/km
"Apr 3, 2022",4:50/km
"Apr 19, 2022",4:50/km
"Sep 3, 2022",4:50/km
"Jul 8, 2017",4:51/km
"Dec 3, 2017",4:51/km
"Apr 17, 2019",4:51/km
"Jul 13, 2019",4:51/km
"Aug 13, 2019",4:51/km
"Dec 14, 2019",4:51/km
"Aug 12, 2020",4:51/km
"Aug 23, 2020",4:51/km
"May 21, 2021",4:51/km
"May 21, 2021",4:51/km
"Feb 16, 2022",4:51/km
"Feb 16, 2022",4:51/km
"Mar 1, 2022",4:51/km
"Mar 31, 2018",4:52/km
"May 31, 2018",4:52/km
"May 22, 2020",4:52/km
"Jun 21, 2020",4:52/km
"Nov 11, 2021",4:52/km
"Dec 12, 2021",4:52/km
"Oct 27, 2022",4:52/km
"Feb 19, 2017",4:52/km
"Apr 26, 2017",4:52/km
"Mar 31, 2018",4:52/km
"Jan 5, 2019",4:52/km
"Jan 25, 2019",4:52/km
"Mar 17, 2019",4:52/km
"Sep 7, 2019",4:52/km
"Feb 29, 2020",4:52/km
"Apr 9, 2020",4:52/km
"May 25, 2021",4:52/km
"Jun 10, 2021",4:52/km
"Aug 14, 2022",4:52/km
"Sep 17, 2018",4:53/km
"Mar 27, 2019",4:53/km
"Feb 8, 2020",4:53/km
"May 5, 2020",4:53/km
"Sep 4, 2020",4:53/km
"Nov 1, 2020",4:53/km
"Mar 1, 2021",4:53/km
"May 8, 2021",4:53/km
"Aug 4, 2021",4:53/km
"Mar 31, 2022",4:53/km
"Sep 10, 2022",4:53/km
"Nov 30, 2018",4:54/km
"May 19, 2020",4:54/km
"Sep 22, 2021",4:54/km
"Apr 19, 2022",4:54/km
"Apr 26, 2022",4:54/km
"Aug 28, 2022",4:54/km
"Oct 22, 2022",4:54/km
"May 12, 2018",4:55/km
"Mar 13, 2019",4:55/km
"Dec 6, 2019",4:55/km
"May 6, 2020",4:55/km
"Nov 25, 2020",4:55/km
"Jan 13, 2021",4:55/km
"Apr 11, 2021",4:55/km
"Sep 28, 2021",4:55/km
"Nov 20, 2021",4:55/km
"Apr 15, 2017",4:56/km
"Apr 19, 2017",4:56/km
"Mar 24, 2019",4:56/km
"Apr 28, 2019",4:56/km
"Oct 10, 2019",4:56/km
"May 24, 2020",4:56/km
"Sep 19, 2020",4:56/km
"Oct 22, 2020",4:56/km
"Nov 30, 2020",4:56/km
"Apr 11, 2021",4:56/km
"Aug 12, 2021",4:56/km
"Feb 28, 2022",4:56/km
"May 17, 2022",4:56/km
"Jun 4, 2022",4:56/km
"Aug 28, 2022",4:56/km
"Nov 7, 2017",4:56/km
"Feb 24, 2018",4:56/km
"Dec 27, 2018",4:56/km
"Dec 27, 2018",4:56/km
"Jan 26, 2020",4:56/km
"Apr 23, 2020",4:56/km
"Apr 11, 2021",4:56/km
"Jan 7, 2022",4:56/km
"Jun 10, 2022",4:56/km
"Oct 16, 2022",4:56/km
"Jun 11, 2017",4:57/km
"Sep 17, 2017",4:57/km
"Feb 24, 2018",4:57/km
"Dec 27, 2018",4:57/km
"Feb 24, 2019",4:57/km
"Apr 24, 2019",4:57/km
"Aug 21, 2019",4:57/km
"Nov 17, 2019",4:57/km
"Oct 9, 2020",4:57/km
"Oct 31, 2020",4:57/km
"Nov 13, 2020",4:57/km
"Sep 5, 2021",4:57/km
"Feb 8, 2022",4:57/km
"Feb 23, 2022",4:57/km
"Sep 2, 2017",4:58/km
"Dec 23, 2017",4:58/km
"Jun 9, 2018",4:58/km
"Feb 9, 2019",4:58/km
"Jun 3, 2019",4:58/km
"Jun 9, 2019",4:58/km
"Apr 14, 2020",4:58/km
"Dec 20, 2020",4:58/km
"Apr 17, 2021",4:58/km
"May 21, 2021",4:58/km
"Jun 28, 2021",4:58/km
"Aug 7, 2021",4:58/km
"Jan 22, 2022",4:58/km
"Apr 7, 2022",4:58/km
"Jan 20, 2017",4:59/km
"Feb 1, 2018",4:59/km
"Dec 27, 2018",4:59/km
"Sep 26, 2019",4:59/km
"Sep 29, 2019",4:59/km
"Mar 10, 2021",4:59/km
"Mar 27, 2021",4:59/km
"Nov 25, 2021",4:59/km
"Nov 30, 2021",4:59/km
"Jan 8, 2022",4:59/km
"Apr 7, 2022",4:59/km
"Jun 25, 2022",4:59/km
"Oct 1, 2022",4:59/km
"Nov 9, 2022",4:59/km
